"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs8q00","cs8q0a","cs8q00_oth","cs8q01","cs8q02","cs8q03","cs8q04","cs8q05_a","cs8q05_b","cs8q05_c","cs8q05_d","cs8q05_e","cs8q05_f","cs8q05_g","cs8q05_h","cs8q06","cs8q07","cs8q08","cs8q09","cs8q10","cs8q10_oth","cs8q11_a","cs8q11_b","cs8q11_c","cs8q11d_oth","cs8q11_d"
"130101088800601","13010100601",13,1,1,8,88,6,1,8,"Public Transportation: Initiation/Improvement",,1,1,1,2,,,,,,,,,,,,,,,,,,,
"130101088800601","13010100601",13,1,1,8,88,6,1,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800601","13010100601",13,1,1,8,88,6,1,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800601","13010100601",13,1,1,8,88,6,1,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800704","13010100704",13,1,1,8,88,7,4,1,"Road/Bridge: Construction & Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,,,,1,1,2,,2
"130101088800704","13010100704",13,1,1,8,88,7,4,2,"Primary School: Construction/Maintenance",,1,2,1,1,1,1,1,2,2,2,1,2,1,1,50000,47000,1,,1,2,2,,2
"130101088800704","13010100704",13,1,1,8,88,7,4,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800704","13010100704",13,1,1,8,88,7,4,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800704","13010100704",13,1,1,8,88,7,4,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,,,,1,1,2,,2
"130101088800704","13010100704",13,1,1,8,88,7,4,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,1,2,2,2,2,2,1,4,0,,,,2,2,2,,2
"130101088800704","13010100704",13,1,1,8,88,7,4,7,"Grain Mill: Construction/ Maintenance/Improvement",,1,2,1,1,2,2,2,2,2,2,2,2,2,1,0,,,,2,2,2,,2
"130101088800704","13010100704",13,1,1,8,88,7,4,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800704","13010100704",13,1,1,8,88,7,4,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800704","13010100704",13,1,1,8,88,7,4,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800704","13010100704",13,1,1,8,88,7,4,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,1,"Road/Bridge: Construction & Maintenance",,1,2,1,1,2,2,2,2,2,2,2,2,2,4,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,8,"Public Transportation: Initiation/Improvement",,1,1,1,1,2,2,2,2,2,2,2,2,2,4,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088800905","13010100905",13,1,1,8,88,9,5,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801103","13010101103",13,1,1,8,88,11,3,1,"Road/Bridge: Construction & Maintenance",,1,2,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,1,2,2,,2
"130101088801103","13010101103",13,1,1,8,88,11,3,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801103","13010101103",13,1,1,8,88,11,3,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801103","13010101103",13,1,1,8,88,11,3,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801103","13010101103",13,1,1,8,88,11,3,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801103","13010101103",13,1,1,8,88,11,3,6,"Natural Resource Conservation (soil, water, afforestation)",,1,2,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,1,2,2,,2
"130101088801103","13010101103",13,1,1,8,88,11,3,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801103","13010101103",13,1,1,8,88,11,3,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801103","13010101103",13,1,1,8,88,11,3,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801103","13010101103",13,1,1,8,88,11,3,10,"Law Enforcement: Initiation/ Improvement",,1,2,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,1,2,2,,2
"130101088801103","13010101103",13,1,1,8,88,11,3,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101010101209","13010101209",13,1,1,1,1,12,9,1,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,10000,58,1,,2,1,1,,2
"130101010101209","13010101209",13,1,1,1,1,12,9,2,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2000,11,1,,1,1,2,,2
"130101010101209","13010101209",13,1,1,1,1,12,9,3,,,1,1,1,2,,,,,,,,,,,,,,,,,,,
"130101010101209","13010101209",13,1,1,1,1,12,9,4,,,1,2,1,1,1,1,1,1,1,2,2,2,1,1,70000,40,1,,1,1,2,,2
"130101010101209","13010101209",13,1,1,1,1,12,9,5,,,1,2,1,1,1,2,2,2,2,2,1,1,1,1,0,,,,1,1,2,,2
"130101010101209","13010101209",13,1,1,1,1,12,9,6,,,1,2,1,1,1,2,1,1,2,2,2,1,1,1,0,,,,1,1,1,,2
"130101010101209","13010101209",13,1,1,1,1,12,9,7,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"130101010101209","13010101209",13,1,1,1,1,12,9,8,,,1,1,1,1,1,2,2,2,2,2,2,2,1,3,,,,,,,,,
"130101010101209","13010101209",13,1,1,1,1,12,9,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101010101209","13010101209",13,1,1,1,1,12,9,10,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101010101209","13010101209",13,1,1,1,1,12,9,11,,"Kobe we'd is plt",1,1,1,1,1,1,1,1,1,1,1,2,1,1,5000,29,1,,1,1,1,"""Akafa   Doma """,1
"130101088801304","13010101304",13,1,1,8,88,13,4,1,"Road/Bridge: Construction & Maintenance",,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,0,,,1,,1,,2
"130101088801304","13010101304",13,1,1,8,88,13,4,2,"Primary School: Construction/Maintenance",,1,1,1,1,1,1,2,1,2,2,2,2,1,2,10000000,30000,1,,1,1,1,,1
"130101088801304","13010101304",13,1,1,8,88,13,4,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801304","13010101304",13,1,1,8,88,13,4,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801304","13010101304",13,1,1,8,88,13,4,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,,,,,
"130101088801304","13010101304",13,1,1,8,88,13,4,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,,,,,
"130101088801304","13010101304",13,1,1,8,88,13,4,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801304","13010101304",13,1,1,8,88,13,4,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801304","13010101304",13,1,1,8,88,13,4,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801304","13010101304",13,1,1,8,88,13,4,10,"Law Enforcement: Initiation/ Improvement",,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,,,,,
"130101088801304","13010101304",13,1,1,8,88,13,4,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801405","13010101405",13,1,1,8,88,14,5,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801405","13010101405",13,1,1,8,88,14,5,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801405","13010101405",13,1,1,8,88,14,5,3,"Secondary School: Construction/Maintenance",,1,1,1,1,2,2,1,1,2,2,2,2,1,3,0,,,,1,2,2,,2
"130101088801405","13010101405",13,1,1,8,88,14,5,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801405","13010101405",13,1,1,8,88,14,5,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,1,2,2,1,1,2,2,2,2,1,3,0,,,,2,2,2,,2
"130101088801405","13010101405",13,1,1,8,88,14,5,6,"Natural Resource Conservation (soil, water, afforestation)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801405","13010101405",13,1,1,8,88,14,5,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801405","13010101405",13,1,1,8,88,14,5,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801405","13010101405",13,1,1,8,88,14,5,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801405","13010101405",13,1,1,8,88,14,5,10,"Law Enforcement: Initiation/ Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801405","13010101405",13,1,1,8,88,14,5,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,1,"Road/Bridge: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,2,"Primary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,3,"Secondary School: Construction/Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,4,"Health Center/Clinic/Post: Construction & Maintenance",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,5,"Piped Water/Boreholes/Wells: Construction/Maintenance",,1,1,1,2,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,6,"Natural Resource Conservation (soil, water, afforestation)",,1,1,1,2,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,7,"Grain Mill: Construction/ Maintenance/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,8,"Public Transportation: Initiation/Improvement",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,9,"Agricultural/Fishery/ Livestock Extension Services",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,10,"Law Enforcement: Initiation/ Improvement",,1,1,1,2,,,,,,,,,,,,,,,,,,,
"130101088801603","13010101603",13,1,1,8,88,16,3,11,"Other (Specify)",,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,1,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,2,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,3,,,1,1,1,2,,,,,,,,,,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,5,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,6,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,8,,,1,2,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,10,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"130101010101902","13010101902",13,1,1,1,1,19,2,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140103010100301","14010300301",14,1,3,1,1,3,1,1,,,1,1,1,1,1,1,1,2,1,1,1,2,1,1,500000,500000,1,,1,1,1,"siminto",1
"140103010100301","14010300301",14,1,3,1,1,3,1,2,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140103010100301","14010300301",14,1,3,1,1,3,1,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140103010100301","14010300301",14,1,3,1,1,3,1,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140103010100301","14010300301",14,1,3,1,1,3,1,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140103010100301","14010300301",14,1,3,1,1,3,1,6,,,1,1,1,1,1,2,2,2,2,2,2,2,1,2,0,,,,1,1,2,"CHIGEN",1
"140103010100301","14010300301",14,1,3,1,1,3,1,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140103010100301","14010300301",14,1,3,1,1,3,1,8,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140103010100301","14010300301",14,1,3,1,1,3,1,9,,,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,2,2,1,"here dishe",1
"140103010100301","14010300301",14,1,3,1,1,3,1,10,,,1,1,1,1,1,1,1,1,2,1,2,2,1,1,400000,320000,1,,2,1,1,"siminto",1
"140103010100301","14010300301",14,1,3,1,1,3,1,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140106010100632","14010600632",14,1,6,1,1,6,32,1,,,1,1,1,1,1,1,1,1,2,2,2,2,1,3,,,,,,,,,
"140106010100632","14010600632",14,1,6,1,1,6,32,2,,,1,1,1,1,2,2,2,2,1,2,1,2,1,1,0,,,,2,2,2,,2
"140106010100632","14010600632",14,1,6,1,1,6,32,3,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"140106010100632","14010600632",14,1,6,1,1,6,32,4,,,1,1,1,1,1,1,1,2,1,2,1,2,1,1,3000,3000,1,,1,1,1,"TETER",1
"140106010100632","14010600632",14,1,6,1,1,6,32,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140106010100632","14010600632",14,1,6,1,1,6,32,6,,,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,1,1,2,,2
"140106010100632","14010600632",14,1,6,1,1,6,32,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140106010100632","14010600632",14,1,6,1,1,6,32,8,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140106010100632","14010600632",14,1,6,1,1,6,32,9,,,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0,,,,1,2,2,,2
"140106010100632","14010600632",14,1,6,1,1,6,32,10,,,1,1,1,1,1,1,1,2,2,2,1,2,1,1,669000,669000,1,,1,1,1,"TTETER  ENA SIMNTO",1
"140106010100632","14010600632",14,1,6,1,1,6,32,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140202010200810","14020200810",14,2,2,1,2,8,10,1,,,1,1,1,1,1,1,1,1,1,2,2,1,1,1,5520000,414500,1,,1,1,1,"DENGAY ENA ASHWA",1
"140202010200810","14020200810",14,2,2,1,2,8,10,2,,,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1417000,1280000,1,,1,1,1,"ASHWANADENGAIY TETERE",1
"140202010200810","14020200810",14,2,2,1,2,8,10,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140202010200810","14020200810",14,2,2,1,2,8,10,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140202010200810","14020200810",14,2,2,1,2,8,10,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140202010200810","14020200810",14,2,2,1,2,8,10,6,,,1,1,1,1,1,2,2,2,1,2,2,2,1,1,0,,,,1,1,2,"CHEGEN TEKELA",1
"140202010200810","14020200810",14,2,2,1,2,8,10,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140202010200810","14020200810",14,2,2,1,2,8,10,8,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"140202010200810","14020200810",14,2,2,1,2,8,10,9,,,1,1,1,1,1,2,2,1,2,2,2,2,1,1,0,,,,2,1,2,,2
"140202010200810","14020200810",14,2,2,1,2,8,10,10,,,1,1,1,1,1,1,1,1,2,2,2,1,1,1,293000,193000,1,,1,1,1,"ASHWANADENGAIY",1
"140202010200810","14020200810",14,2,2,1,2,8,10,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140210010200422","14021000422",14,2,10,1,2,4,22,1,,,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1083956,1083956,1,,1,1,1,"KUBELSSTON",1
"140210010200422","14021000422",14,2,10,1,2,4,22,2,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140210010200422","14021000422",14,2,10,1,2,4,22,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140210010200422","14021000422",14,2,10,1,2,4,22,4,,,1,1,1,1,1,1,1,1,2,2,2,2,1,2,7000,7000,1,,2,1,2,,2
"140210010200422","14021000422",14,2,10,1,2,4,22,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140210010200422","14021000422",14,2,10,1,2,4,22,6,,,1,1,1,1,1,2,1,1,2,2,2,2,1,2,0,,,,1,1,2,"CHEGEN",1
"140210010200422","14021000422",14,2,10,1,2,4,22,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140210010200422","14021000422",14,2,10,1,2,4,22,8,,,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1083959,1083959,1,,1,1,1,"KUBELSTON MAKERB",1
"140210010200422","14021000422",14,2,10,1,2,4,22,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140210010200422","14021000422",14,2,10,1,2,4,22,10,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1549959,1549959,1,,1,1,1,,2
"140210010200422","14021000422",14,2,10,1,2,4,22,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140303010300904","14030300904",14,3,3,1,3,9,4,1,,,1,1,1,1,1,1,1,1,2,2,1,2,1,1,9700000,5305000,1,,1,1,2,,2
"140303010300904","14030300904",14,3,3,1,3,9,4,2,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3250000,500000,1,,2,1,1,,2
"140303010300904","14030300904",14,3,3,1,3,9,4,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140303010300904","14030300904",14,3,3,1,3,9,4,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140303010300904","14030300904",14,3,3,1,3,9,4,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140303010300904","14030300904",14,3,3,1,3,9,4,6,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140303010300904","14030300904",14,3,3,1,3,9,4,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140303010300904","14030300904",14,3,3,1,3,9,4,8,,,1,1,1,1,2,2,2,2,2,2,2,2,2,,,,,,,,,,
"140303010300904","14030300904",14,3,3,1,3,9,4,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140303010300904","14030300904",14,3,3,1,3,9,4,10,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2230000,200000,1,,1,1,2,,2
"140303010300904","14030300904",14,3,3,1,3,9,4,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,1,,,1,1,1,2,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,2,,,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2500000,670000,1,,1,1,2,,2
"140304020300252","14030400252",14,3,4,2,3,2,52,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,6,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,8,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,10,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140304020300252","14030400252",14,3,4,2,3,2,52,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140313010300526","14031300526",14,3,13,1,3,5,26,1,,,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1650000,670000,1,,2,2,2,,2
"140313010300526","14031300526",14,3,13,1,3,5,26,2,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140313010300526","14031300526",14,3,13,1,3,5,26,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140313010300526","14031300526",14,3,13,1,3,5,26,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140313010300526","14031300526",14,3,13,1,3,5,26,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140313010300526","14031300526",14,3,13,1,3,5,26,6,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140313010300526","14031300526",14,3,13,1,3,5,26,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140313010300526","14031300526",14,3,13,1,3,5,26,8,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140313010300526","14031300526",14,3,13,1,3,5,26,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140313010300526","14031300526",14,3,13,1,3,5,26,10,,,1,1,1,1,1,2,1,1,2,2,1,2,1,1,760000,0,,,1,1,2,,2
"140313010300526","14031300526",14,3,13,1,3,5,26,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,1,,,1,1,1,1,1,1,2,1,1,1,1,2,1,3,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,2,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,6,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,8,,,1,2,1,2,,,,,,,,,,,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140401010400822","14040100822",14,4,1,1,4,8,22,10,,,1,1,1,1,1,1,2,2,1,2,1,2,1,2,650000,227500,1,,1,1,2,,2
"140401010400822","14040100822",14,4,1,1,4,8,22,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140404010400410","14040400410",14,4,4,1,4,4,10,1,,,1,1,1,1,1,1,2,1,2,2,2,2,1,2,8700000,1740000,1,,1,1,2,,2
"140404010400410","14040400410",14,4,4,1,4,4,10,2,,,1,1,1,1,1,1,1,1,2,2,1,2,1,2,4900000,400000,1,,1,2,2,,2
"140404010400410","14040400410",14,4,4,1,4,4,10,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140404010400410","14040400410",14,4,4,1,4,4,10,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140404010400410","14040400410",14,4,4,1,4,4,10,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140404010400410","14040400410",14,4,4,1,4,4,10,6,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140404010400410","14040400410",14,4,4,1,4,4,10,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140404010400410","14040400410",14,4,4,1,4,4,10,8,,,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2400000,200000,1,,1,1,2,,2
"140404010400410","14040400410",14,4,4,1,4,4,10,9,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140404010400410","14040400410",14,4,4,1,4,4,10,10,,,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1668000,268000,1,,1,1,2,,2
"140404010400410","14040400410",14,4,4,1,4,4,10,11,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140503010500433","14050300433",14,5,3,1,5,4,33,1,,,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1240000,375000,1,,1,2,2,,2
"140503010500433","14050300433",14,5,3,1,5,4,33,2,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140503010500433","14050300433",14,5,3,1,5,4,33,3,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140503010500433","14050300433",14,5,3,1,5,4,33,4,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140503010500433","14050300433",14,5,3,1,5,4,33,5,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140503010500433","14050300433",14,5,3,1,5,4,33,6,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140503010500433","14050300433",14,5,3,1,5,4,33,7,,,2,2,2,,,,,,,,,,,,,,,,,,,,
"140503010500433","14050300433",14,5,3,1,5,4,33,8,,,2,2,2,,,,,,,,,,,,,,,,,,,,
