"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs4q01","cs4q02_1","cs4q03","cs4q04_1","cs4q04_2","cs4q04_3","cs4q04_4","cs4q04_5","cs4q04_6","cs4q04_7","cs4q04_8","cs4q04_9","cs4q04_10","cs4q04_11","cs4q04_12","cs4q05_1","cs4q05_2","cs4q05_3","cs4q05_4","cs4q05_5","cs4q05_6","cs4q05_7","cs4q05_8","cs4q05_9","cs4q05_10","cs4q05_11","cs4q05_12","cs4q06","cs4q07_a","cs4q07_b","cs4q08","cs4q09","cs4q10","cs4q11","cs4q12_a","cs4q12_b1","cs4q13","cs4q14","cs4q15","cs4q16","cs4q17","cs4q18","cs4q19","cs4q20","cs4q21","cs4q22","cs4q23","cs4q24","cs4q25","cs4q26","cs4q27","cs4q28","cs4q29","cs4q30","cs4q31","cs4q32","cs4q33","cs4q34","cs4q34_oth","cs4q35","cs4q36","cs4q37","cs4q38","cs4q39","cs4q40","cs4q40_oth","cs4q41","cs4q42","cs4q43","cs4q44_a","cs4q44_b","cs4q44_c","cs4q44_d","cs4q44_e","cs4q44_f","cs4q44_oth","cs4q45","cs4q46","cs4q47","cs4q48","cs4q49","cs4q50","cs4q51","csdq52","csdq53","csdq54","csdq55","csdq56","csdq57","csdq58","csdq59"
"041501010100115","04150100115",4,15,1,1,1,1,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,1,,,1,,,,1,,,,4,1,0,1,1,0,1,0,0,4,2,1,,2,,,,,,1,1,1,,1,,2,,1,1,2,2,1,1,2,,1,,1,,1,10,700,2,1,1,,2,50,1,
"041501010100331","04150100331",4,15,1,1,1,3,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4000,1,1,,,1,,,,2,5,,,7,3,0,1,1,0,1,1,0,5,0,1,,2,,,,,,1,1,1,,1,,1,0,2,,,,,,,,2,1,1,,1,10,4000,2,1,2,2,2,15,2,5
"041501010100524","04150100524",4,15,1,1,1,5,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,1,1,,,1,,,,1,,,,2,2,0,1,1,0,1,1,0,1,0,1,,2,,,,,,1,1,2,,1,,1,0,1,2,2,1,1,1,2,,2,1,2,1,1,15,5000,2,1,2,1,2,15,2,0
"041501010100918","04150100918",4,15,1,1,1,9,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,1,1,,,1,,,,2,1,,,1,2,0,1,1,0,1,1,0,10,0,1,,2,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,,2,1,1,30,2000,1,,2,1,2,15,2,1
"041501010101124","04150101124",4,15,1,1,1,11,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2000,1,1,,,1,,,,2,2,,,7,3,0,1,1,1,1,4,2,4,2,1,,2,,,,,,2,,,1,3,,2,,1,2,2,1,1,1,2,,2,1,1,,1,5,2500,2,1,2,2,2,15,2,3
"041501010101430","04150101430",4,15,1,1,1,14,30,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200,2,1,,,1,,,,1,,,,2,6,1,1,1,2,1,0,0,6,0,1,,,,,,,,2,,,0,1,,2,,2,,,,,,,,1,,1,,1,500,5000,1,,2,1,2,0,1,
"041601010100603","04160100603",4,16,1,1,1,6,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1340,1,1,,,1,,,,1,,,,9,3,0,1,1,0,1,0,0,0,0,1,,2,,,,,,1,1,1,,1,,1,0,2,,,,,,,,2,1,2,3,1,50,400,2,1,2,2,1,,2,2
"041601010101109","04160101109",4,16,1,1,1,11,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1246,1,1,,,1,,,,1,,,,10,2,0,1,1,0,1,1,0,1,0,1,,2,,,,,,1,1,1,,1,,1,0,1,1,1,1,1,1,2,,1,,1,,1,40,400,1,,1,,2,20,1,
"041703088801901","04170301901",4,17,3,8,88,19,1,4,14,2,3,4,5,6,7,8,9,,,,,,3,4,5,6,7,8,9,,,,,,7,10,2,2,14,15,2,"SHASHEMENE",34,25,1,,,,10,10,0,2,2,5,2,0,0,5,1,1,,1,,1,1,,2,1,2,,7,2,,2,,2,,,,,,,,2,14,1,,1,800,1000,2,14,1,,2,14,2,14
"041706010100124","04170600124",4,17,6,1,1,1,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,1,,,2,"Shashemene",85,32,1,,,,2,6,0,1,1,1,1,0,0,0,0,1,,2,,,,,,2,,,0,3,,2,,2,,,,,,,,1,,2,1,1,1,3500,2,1,2,1,1,,2,18
"041707088800204","04170700204",4,17,7,8,88,2,4,3,4,1,0,,,,,,,,,,,,3,4,5,6,7,8,9,,,,,,9,50,2,2,9,10,2,"SHASHEMENE",45,30,1,9,,,1,9,0,2,2,9,1,0,0,0,0,1,,1,,1,1,,2,2,,,9,1,,2,,2,,,,,,,,2,9,2,9,1,80,1600,2,9,2,9,2,9,2,45
"041711010100202","04171100202",4,17,11,1,1,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,105,2,1,,,1,,,,1,,,,3,2,0,1,1,4,1,0,0,3,0,1,,,,,,,,2,,,3,1,,1,7,2,,,,,,,,1,,1,,1,40,2300,1,,2,2,2,0,2,4
"041711010100511","04171100511",4,17,11,1,1,5,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,1,,,1,,,,1,,,,0,3,1,1,1,1,1,3,0,4,1,1,,,,,,,,1,1,1,,1,,1,10,1,1,1,1,1,1,2,,1,,1,,1,6,2500,1,,1,,2,0,2,0
"041712088800807","04171200807",4,17,12,8,88,8,7,2,7,1,13,,,,,,,,,,,,13,,,,,,,,,,,,8,50,1,2,7,10,2,"SHASHEMENE",7,10,2,7,,,1,6,0,1,2,7,1,0,0,0,0,2,7,1,,2,1,,2,2,,,8,1,,2,,2,,,,,,,,2,8,1,,1,500,2000,2,8,1,,2,8,2,8
"041803088801004","04180301004",4,18,3,8,88,10,4,3,21,2,3,4,5,6,7,8,9,,,,,,3,4,5,6,7,8,9,,,,,,18,6,3,2,18,20,2,"DEMBI DELO",63,61,1,18,,,10,0,0,2,2,18,1,0,0,0,0,2,18,1,,1,1,,2,2,,,18,1,,1,0,2,,,,,,,,2,15,2,18,2,,,2,18,1,,2,63,2,63
"041807088801106","04180701106",4,18,7,8,88,11,6,4,27,1,13,,,,,,,,,,,,13,,,,,,,,,,,,15,5,3,2,15,10,2,"DEMBI DELO",27,22,1,,,,9,1,0,2,2,0,2,0,0,2,0,1,0,1,,1,1,,2,1,1,1,,1,,1,0,1,1,2,2,1,1,2,,1,,1,,2,,,2,27,1,,2,27,2,27
"041901088800103","04190100103",4,19,1,8,88,1,3,4,95,1,13,,,,,,,,,,,,13,,,,,,,,,,,,31,10,2,2,31,25,2,"SHAMBU",31,25,1,12,,,5,1,0,2,1,12,1,0,0,0,0,2,12,1,,1,1,,1,2,,,12,1,,2,,2,,,,,,,,2,31,1,,2,,,2,31,1,,2,340,2,148
"041904088800101","04190400101",4,19,4,8,88,1,1,1,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,18,3,2,2,18,15,2,"SHAMBU",115,60,1,18,,,6,0,0,2,1,18,1,0,0,0,0,2,4,1,,1,1,,1,2,,,4,1,,2,,2,,,,,,,,2,18,2,4,2,,,2,18,2,4,2,310,2,263
"041908088800704","04190800704",4,19,8,8,88,7,4,4,123,1,13,,,,,,,,,,,,13,,,,,,,,,,,,5,10,2,2,5,15,2,"SHAMBU",52,26,1,5,,,4,0,0,2,2,4,1,0,0,0,0,2,5,1,,2,1,,2,2,,,5,1,,2,,2,,,,,,,,2,5,2,5,2,,,2,5,2,5,2,370,2,178
"050101088800902","05010100902",5,1,1,8,88,9,2,2,250,1,13,,,,,,,,,,,,13,,,,,,,,,,,,250,6,3,2,35,30,2,"SHENLE",250,250,2,250,,,0,1,0,1,1,35,1,0,0,0,0,1,2,1,,1,1,,1,1,2,,35,1,,1,0,2,,,,,,,,2,35,2,35,1,500,3000,2,250,2,35,1,,2,250
"050102010100101","05010200101",5,1,2,1,1,1,1,2,200,1,13,,,,,,,,,,,,13,,,,,,,,,,,,200,0,,1,,,2,"SHENLE",200,120,2,225,,,1,2,0,1,1,0,1,0,0,0,0,1,,1,,1,1,,1,1,2,,225,1,,1,0,2,,,,,,,,1,,1,,1,100,2000,2,225,1,,1,0,2,225
"050102088802401","05010202401",5,1,2,8,88,24,1,3,150,1,0,,,,,,,,,,,,13,,,,,,,,,,,,0,3,3,2,44,100,2,"JIJIGA",130,100,1,,,,0,1,0,1,1,0,2,0,0,0,0,1,,1,,1,1,,1,1,2,,0,1,,1,0,2,,,,,,,,2,130,2,130,2,,,2,130,2,130,2,130,2,130
"050103088801101","05010301101",5,1,3,8,88,11,1,4,2,2,0,,,,,,,,,,,,0,,,,,,,,,,,,5,3,2,2,5,10,2,"SHENLE",5,10,2,6,,,0,2,1,1,2,6,1,0,0,0,0,2,6,,,3,1,,2,2,,,6,1,,1,0,2,,,,,,,,2,6,2,6,1,999,10000,2,6,2,5,2,6,2,6
"050104088801102","05010401102",5,1,4,8,88,11,2,4,68,1,13,,,,,,,,,,,,13,,,,,,,,,,,,9,8,2,2,9,20,2,"SHINLE",74,85,1,,,,0,1,0,2,1,0,1,0,0,0,0,1,1,1,,2,1,,2,2,,,11,1,,1,0,1,2,2,2,1,2,2,,2,9,2,68,1,2,1600,2,68,1,,2,68,2,68
"050104088801701","05010401701",5,1,4,8,88,17,1,4,43,1,0,,,,,,,,,,,,0,,,,,,,,,,,,17,8,2,2,17,20,2,"SHINLE",67,50,2,17,,,,2,5,1,2,17,1,0,0,0,0,1,,1,,2,1,,1,2,,,17,1,,1,0,2,,,,,,,,2,17,2,43,1,1,2000,2,43,2,17,2,17,2,43
"050202088800102","05020200102",5,2,2,8,88,1,2,1,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,34,1,1,,,2,"JIJIGA",50,30,1,,,,2,2,1,1,1,500,1,0,0,0,0,1,,2,2,1,1,,1,2,,,2,1,,1,,2,,,,,,,,2,21,2,21,1,15,3000,2,21,1,,2,21,2,21
"050202088801001","05020201001",5,2,2,8,88,10,1,4,5,1,13,,,,,,,,,,,,13,,,,,,,,,,,,3,0,,1,5,,2,"JIJIGA",65,30,1,5,,,0,2,0,1,2,5,1,0,0,0,0,2,5,2,5,1,1,,1,2,1,2,5,1,,,0,2,,,,,,,,2,,2,,2,,,1,,2,,1,,2,65
"050204010100624","05020400624",5,2,4,1,1,6,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,2,1,,,1,,,,1,,,,1,2,1,1,1,1,1,2,2,2,2,1,,2,,,,,,1,1,1,,1,,1,35,1,1,1,1,1,1,2,,1,,1,,1,6,1000,1,,1,,1,,1,
"050204088808901","05020408901",5,2,4,8,88,89,1,1,2,1,13,,,,,,,,,,,,13,,,,,,,,,,,,8,10,1,1,8,15,2,"JIJIGA",8,15,2,8,,,0,2,5,1,2,8,1,0,0,0,0,1,8,2,7,3,1,,2,2,,,9,1,,2,,2,,,,,,,,2,9,2,9,2,,,2,9,2,9,2,9,2,9
"050204088816502","05020416502",5,2,4,8,88,165,2,1,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,13,2,2,15,25,2,"JIJIGA",15,25,2,15,,,0,2,0,1,2,2,1,0,0,0,0,1,,1,,1,1,,2,2,,,7,1,,2,,2,,,,,,,,2,15,2,15,2,,,2,15,1,,2,,2,15
"050206010100202","05020600202",5,2,6,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,,,2,"jijiga",55,25,1,,,,0,3,1,1,1,1,1,0,0,1,0,1,,2,,,,,,1,1,1,,1,,1,40,1,1,1,1,1,2,2,,1,,1,,1,500,10000,2,55,1,,1,,2,55
"050206010100310","05020600310",5,2,6,1,1,3,10,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,22,30,2,"jijiga",75,40,1,,,,1,2,1,1,1,2,1,1,0,3,0,1,,1,,,,,,1,1,1,,1,,1,37,2,,,,,,,,1,,1,,2,,,2,75,1,,1,,2,75
"050206088800901","05020600901",5,2,6,8,88,9,1,4,42,1,13,,,,,,,,,,,,13,,,,,,,,,,,,20,2,3,2,42,100,2,"JIJIGA",97,125,2,20,,,0,1,0,1,2,20,1,0,0,0,0,2,18,1,,1,1,,2,2,,,20,1,,2,,2,,,,,,,,2,20,2,42,2,,,2,97,2,42,2,20,2,97
"050206088802801","05020602801",5,2,6,8,88,28,1,3,5,1,13,,,,,,,,,,,,13,,,,,,,,,,,,7,3,2,2,5,10,2,"JIJIGA",60,35,2,7,,,0,2,0,1,2,6,1,0,0,0,0,1,6,2,6,3,1,,2,2,,,5,1,,2,,1,1,2,2,1,2,2,,2,6,2,6,2,,,2,6,2,6,2,6,2,6
"050206088803803","05020603803",5,2,6,8,88,38,3,1,2,1,13,,,,,,,,,,,,13,,,,,,,,,,,,12,3,2,2,12,20,2,"JIJIGA",67,45,2,12,,,0,3,0,1,2,12,1,0,0,0,0,1,12,2,5,3,1,,2,2,,,12,1,,2,,2,,,,,,,,2,12,2,12,2,,,2,12,2,12,2,12,2,12
"050207088804801","05020704801",5,2,7,8,88,48,1,4,57,1,13,,,,,,,,,,,,13,,,,,,,,,,,,25,1,3,2,25,35,2,"JIJIGA",112,75,2,25,,,0,1,2,1,2,25,1,0,0,0,0,2,25,1,,1,1,,2,2,,,25,1,,2,,2,,,,,,,,2,112,2,57,2,,,2,112,2,57,2,25,2,112
"050207088809201","05020709201",5,2,7,8,88,92,1,4,92,1,0,,,,,,,,,,,,13,,,,,,,,,,,,20,1,3,2,20,50,2,"JIJIGA",147,190,2,20,,,0,1,1,1,2,2,2,0,0,0,0,2,20,2,10,1,1,,2,2,,,2,1,,1,0,2,,,,,,,,2,70,2,92,2,,,2,147,2,92,2,70,2,147
"050901088800907","05090100907",5,9,1,8,88,9,7,4,60,1,13,,,,,,,,,,,,13,,,,,,,,,,,,60,0,,2,60,400,2,"FILTU",60,400,2,60,,,0,1,0,1,1,60,1,0,0,0,0,1,,1,,1,1,,1,2,,,0,1,,1,0,2,,,,,,,,2,60,2,60,2,,,2,180,2,60,2,180,2,180
"050901088802802","05090102802",5,9,1,8,88,28,2,4,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,0,2,3,2,17,20,2,"FILTU",76,100,1,,,,0,1,0,1,1,0,1,0,0,0,0,1,,1,,1,1,,1,2,,,0,1,,1,0,1,1,2,1,1,1,2,,2,50,2,50,1,50,3000,2,50,2,50,2,50,2,50
"050902088801201","05090201201",5,9,2,8,88,12,1,4,2,1,13,,,,,,,,,,,,13,,,,,,,,,,,,2,3,3,2,30,50,2,"FILTU",210,150,1,,,,,5,0,1,2,30,1,0,0,0,0,1,,1,,1,1,,2,2,,,4,1,,1,0,1,1,2,2,1,2,2,,2,30,2,30,1,999,2000,2,330,2,30,2,30,2,330
"050903088802001","05090302001",5,9,3,8,88,20,1,4,33,1,13,,,,,,,,,,,,13,,,,,,,,,,,,40,53,2,2,39,250,2,"FLTU",445,360,2,42,,,0,2,0,1,2,44,1,0,0,0,0,1,,1,,1,1,,2,2,,,22,1,,2,,2,,,,,,,,2,36,2,36,2,,,2,36,2,36,2,0,2,36
"050903088802602","05090302602",5,9,3,8,88,26,2,4,95,1,13,,,,,,,,,,,,13,,,,,,,,,,,,98,25,2,2,97,250,2,"FLTU",497,450,2,96,,,0,3,0,1,2,65,2,0,0,0,0,1,,1,,1,1,,1,1,2,,98,1,,1,0,2,,,,,,,,2,97,2,96,2,,,2,97,2,98,2,0,2,96
"050903088803404","05090303404",5,9,3,8,88,34,4,4,27,1,13,,,,,,,,,,,,13,,,,,,,,,,,,33,45,2,2,32,200,2,"FLTU",435,350,2,37,,,0,5,0,1,2,37,1,0,0,0,0,1,,1,,1,1,,2,2,,,37,1,,2,,2,,,,,,,,2,37,2,37,2,,,2,37,2,37,2,,2,37
"050904010100101","05090400101",5,9,4,1,1,1,1,2,120,1,13,,,,,,,,,,,,13,,,,,,,,,,,,120,10,2,1,,,2,"FILTU",206,240,1,,,,0,1,1,1,2,2,2,0,0,0,0,1,,1,,1,1,,2,2,,,1,1,,1,0,2,,,,,,,,2,120,2,120,2,,,2,120,2,120,2,0,2,445
"050904088800302","05090400302",5,9,4,8,88,3,2,4,137,1,0,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,9,10,11,137,10,2,2,17,100,2,"FILTU",223,240,2,17,,,0,1,0,1,2,0,2,0,0,1,0,1,,1,,1,1,,2,2,,,17,1,,2,,2,,,,,,,,2,137,2,17,1,200,2000,2,137,2,17,2,137,2,170
"060201088800802","06020100802",6,2,1,8,88,8,2,3,3,1,13,,,,,,,,,,,,13,,,,,,,,,,,,3,8,2,2,3,0,2,"GLGEL BELES",18,11,1,,,,0,7,3,1,1,6,1,0,0,0,0,1,,1,0,1,1,,1,1,1,1,,1,,2,,2,,,,,,,,2,12,2,12,2,,,2,18,2,18,2,18,2,35
"060204088800402","06020400402",6,2,4,8,88,4,2,2,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,6,20,2,2,6,5,2,"GELGEL BELESE",6,5,1,,,,2,0,0,2,1,6,1,0,0,0,0,1,,1,,1,1,,1,1,2,,6,1,,2,,2,,,,,,,,2,6,2,6,2,,,2,6,2,6,2,6,2,36
"060207088801002","06020701002",6,2,7,8,88,10,2,4,88,1,13,,,,,,,,,,,,13,,,,,,,,,,,,17,6,3,2,17,20,2,"GILGEL (METEKEL)",78,60,1,,,,2,1,0,1,2,17,1,0,0,0,0,1,,1,,1,1,,2,2,,,17,1,,1,0,2,,,,,,,,2,17,2,88,2,,,2,17,2,17,2,17,2,78
"060301088800301","06030100301",6,3,1,8,88,3,1,3,32,1,13,,,,,,,,,,,,13,,,,,,,,,,,,7,7,2,2,14,5,2,"ASOSA",70,35,1,,,,0,5,6,1,2,14,1,0,0,0,0,1,,1,,1,1,,1,1,2,,14,1,,2,,2,,,,,,,,2,,2,14,2,,,2,70,2,14,2,70,2,70
"060303088804202","06030304202",6,3,3,8,88,42,2,4,12,2,13,,,,,,,,,,,,13,,,,,,,,,,,,22,70,2,2,22,15,2,"ASOSA",22,15,2,22,,,1,2,0,1,1,0,2,0,0,0,0,1,,1,,1,4,,2,1,2,,22,1,,1,0,1,1,2,2,1,2,2,,2,22,2,22,2,,,2,22,1,,2,22,2,22
"060305010100102","06030500102",6,3,5,1,1,1,2,3,2,1,13,,,,,,,,,,,,13,,,,,,,,,,,,2,10,2,1,,,2,"ASOSA",45,20,2,,,,3,1,2.5,1,1,2.5,1,1,0,0,0,1,,,,,,,,2,,,45,1,,1,0,1,2,2,2,1,2,2,,1,,1,,1,999,22000,2,45,1,,2,45,2,45
"060305088803003","06030503003",6,3,5,8,88,30,3,4,9,2,0,,,,,,,,,,,,0,,,,,,,,,,,,9,10,2,2,9,20,2,"ASOSA",54,40,2,9,,,8,8,6,2,2,9,1,0,0,0,0,2,9,1,,2,1,,2,2,,,9,1,,1,0,2,,,,,,,,2,9,2,9,2,,,2,54,2,9,2,9,2,54
"060402088800801","06040200801",6,4,2,8,88,8,1,4,58,2,13,,,,,,,,,,,,13,,,,,,,,,,,,6,1,3,2,6,10,2,"ASOSA",154,90,2,6,,,1,0,0.5,2,2,6,1,0,0,0,0,2,6,2,6,1,1,,1,2,,,154,1,,1,0,2,,,,,,,,2,58,2,6,2,,,2,58,2,6,2,58,2,154
"060405088800203","06040500203",6,4,5,8,88,2,3,3,100,1,13,,,,,,,,,,,,13,,,,,,,,,,,,3,6,3,2,3,,2,"SEGE",3,10,1,3,,,6,1,0,2,2,3,1,0,0,0,0,2,3,1,3,1,1,,2,2,,,3,1,,1,0,1,1,1,1,1,1,2,,2,3,2,3,2,,,2,100,1,,2,3,2,100
"060608088800402","06060800402",6,6,8,8,88,4,2,4,46,1,13,,,,,,,,,,,,13,,,,,,,,,,,,42,5,2,2,42,25,2,"TONGE",42,25,1,20,,,0,5,0,2,1,15,2,0,0,0,0,1,,1,,1,1,,2,2,,,35,1,,1,0,2,,,,,,,,2,35,2,52,2,,,2,35,2,52,2,35,2,102
"060608088801401","06060801401",6,6,8,8,88,14,1,4,25,1,13,,,,,,,,,,,,13,,,,,,,,,,,,25,4,2,2,25,15,2,"YENGO",25,15,2,10,,,0,6,0,2,2,25,1,0,0,0,0,2,10,1,,1,4,,2,2,,,25,1,,1,0,2,,,,,,,,2,37,2,25,2,,,2,37,2,25,2,37,2,140
"070103088800404","07010300404",7,1,3,8,88,4,4,1,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,15,7,3,2,15,10,2,"WELKITE",39,20,1,,,,1,4,2,1,1,2,1,0,0,0,0,1,,1,,1,1,,1,2,,,15,1,,1,0,2,,,,,,,,2,15,2,15,2,,,2,39,1,,2,15,2,189
"070105088802502","07010502502",7,1,5,8,88,25,2,4,25,2,1,2,3,4,5,6,7,8,,,,,1,2,3,4,5,6,7,8,,,,,25,15,3,2,42,45,2,"WELKITE",155,145,1,5,,,1,0,0,2,2,10,1,0,0,0,0,2,10,1,,1,1,,2,2,,,10,1,,2,,2,,,,,,,,2,25,2,42,2,,,2,42,1,,2,,2,155
"070108088800701","07010800701",7,1,8,8,88,7,1,2,16,2,4,5,6,7,8,9,,,,,,,4,5,6,7,8,,,,,,,,3,2,2,2,3,45,2,"WELKITE",78,50,1,3,,,0,1,2,2,2,3,1,0,0,0,0,2,3,1,,1,1,,2,2,,,3,1,,2,,2,,,,,,,,2,3,2,3,2,,,2,44,2,3,2,3,2,78
"070110010100102","07011000102",7,1,10,1,1,1,2,1,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,15,20,1,2,15,10,2,"WELKETE",15,10,1,,,,3,4,0,1,1,0,1,0,0,0,0,1,,1,,,,,,1,1,1,,1,,1,0,2,,,,,,,,2,15,2,15,1,200,6000,2,15,2,15,2,15,2,15
"070111088800401","07011100401",7,1,11,8,88,4,1,3,14,2,0,,,,,,,,,,,,0,,,,,,,,,,,,14,11,2,2,20,10,2,"WELKITE",26,20,1,,,,0,10,0,2,2,3,1,0,0,0,0,1,,1,,1,1,,2,2,,,14,1,,1,0,2,,,,,,,,2,18,2,18,2,,,2,30,1,,2,18,2,185
"070112088802605","07011202605",7,1,12,8,88,26,5,2,5,1,13,,,,,,,,,,,,13,,,,,,,,,,,,5,6,3,2,18,15,2,"WELKITE",70,40,1,5,,,1,0,0,1,1,0,1,0,0,0,0,1,,1,3,2,1,,2,1,1,1,,1,,1,,2,,,,,,,,2,18,2,18,2,,,2,18,1,,2,,2,70
"070115010100108","07011500108",7,1,15,1,1,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,3,1,,,2,"""Wolkite """,96,38,1,,,,7,7,1,1,1,2,1,0,0,2,0,1,,2,,,,,,1,1,1,,1,,1,0,2,,,,,,,,1,,1,,1,200,350,2,2,1,,2,180,2,96
"070202010100105","07020200105",7,2,2,1,1,1,5,2,32,1,13,,,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,,,1,5,3,1,,,2,"HOSAENA",32,16,1,1,,,9,0,1,2,1,1,1,1,0,1,0,1,,,,,,,,1,1,1,,1,,2,,2,,,,,,,,1,1,1,1,1,400,2000,2,32,1,1,1,1,2,32
"070202088801001","07020201001",7,2,2,8,88,10,1,3,42,2,3,4,5,6,7,8,,,,,,,4,5,6,7,,,,,,,,,12,8,3,2,12,10,2,"HOSAENA",42,16,1,12,,,9,0,2,2,2,12,1,0,0,0,0,1,3,1,3,2,1,,2,2,,,12,1,,2,,2,,,,,,,,2,12,2,12,2,,,2,42,2,12,2,12,2,42
"070205088801302","07020501302",7,2,5,8,88,13,2,1,2,1,13,,,,,,,,,,,,13,,,,,,,,,,,,4,40,1,2,4,3,2,"HOSAENA",86,42,1,,,,19,0,1,1,2,1,1,1,0,0,0,2,4,1,,1,1,,2,2,,,4,1,,1,0,2,,,,,,,,2,4,2,4,1,999,5000,2,4,1,,2,4,2,96
"070207088801001","07020701001",7,2,7,8,88,10,1,2,0,2,3,4,5,6,7,,,,,,,,3,4,5,6,7,,,,,,,,4,2,3,2,12,10,2,"HOSAENA",32,30,1,,,,9,0,0,2,2,4,1,0,0,0,0,1,,1,,2,1,,2,2,,,4,1,,2,,2,,,,,,,,2,12,2,12,1,250,2000,2,32,2,12,2,32,2,32
"070210088801401","07021001401",7,2,10,8,88,14,1,4,0,2,5,,,,,,,,,,,,5,,,,,,,,,,,,55,3,3,2,6,10,2,"HOSAENA",26,25,2,5.5,,,6,0,0,2,2,5.5,2,0,0,0,0,2,5.5,1,,1,1,,2,2,,,26,1,,1,0,2,,,,,,,,2,6,2,26,1,10,2000,2,26,2,26,2,6,2,26
"070211010100311","07021100311",7,2,11,1,1,3,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,3,1,,,1,,,,1,,,,4,2,1,1,1,0,1,0,0,0,0,1,,2,,,,,,2,,,2,1,,2,,1,1,1,2,1,2,2,,1,,2,2,2,,,1,,2,3,2,231,2,1
"070302088800501","07030200501",7,3,2,8,88,5,1,2,26,1,13,,,,,,,,,,,,13,,,,,,,,,,,,6,20,3,2,6,5,2,"DURAME",31,20,1,,,,10,0,0,2,2,6,1,0,0,0,0,1,,1,,1,1,,2,1,1,2,,1,,1,0,2,,,,,,,,2,6,2,6,2,,,2,31,1,,1,,2,32
"070304088800501","07030400501",7,3,4,8,88,5,1,1,3,1,13,,,,,,,,,,,,13,,,,,,,,,,,,27,47,3,2,27,15,2,"DIRACHA",44,23,1,,,,8,0,0,1,2,3,1,0,0,0,0,1,,1,,1,1,,2,2,,,3,1,,2,,2,,,,,,,,2,27,2,27,2,,,2,27,2,27,2,27,2,44
"070306088800204","07030600204",7,3,6,8,88,2,4,3,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,17,10,2,2,10,10,2,"DIYOGENA",10,10,1,,,,11,0,0,2,2,3,1,0,0,0,0,2,3,1,,1,1,,2,1,2,,17,3,,1,0,2,,,,,,,,2,17,2,17,1,30,3000,2,17,2,17,2,10,2,17
"070401088801103","07040101103",7,4,1,8,88,11,3,1,0,1,13,,,,,,,,,,,,13,,,,,,,,,,,,3,40,1,2,3,5,2,"HAWASA/SIDAMA",22,12,1,,,,18,2,0,2,1,3,1,0,0,0,0,1,,1,,1,1,,1,2,,,22,1,,1,0,2,,,,,,,,2,3,2,3,1,20,3500,2,22,1,,2,3,2,22
"070404088800903","07040400903",7,4,4,8,88,9,3,4,12,2,0,,,,,,,,,,,,3,,,,,,,,,,,,14,0,,2,12,25,2,"HAWASA",47,22,1,,,,10,1,0,2,2,0,2,0,0,0,0,2,12,1,,1,1,,2,2,,,3,1,,1,0,2,,,,,,,,2,,2,,2,,,2,14,2,14,2,14,2,14
