"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs2q01","cs2q02","cs2q03","cs2q04","cs2q05_a","cs2q05_b","cs2q05_oth","cs2q06","cs2q07","cs2q07_oth"
"071101088800201","07110100201",7,11,1,8,88,2,1,5,"**CONFIDENTIAL**",2,21,7,,,3,6,
"071101088800201","07110100201",7,11,1,8,88,2,1,6,"**CONFIDENTIAL**",2,22,7,,,3,6,
"071103088801302","07110301302",7,11,3,8,88,13,2,1,"**CONFIDENTIAL**",1,20,1,,,1,6,
"071103088801302","07110301302",7,11,3,8,88,13,2,2,"**CONFIDENTIAL**",1,20,6,,,1,6,
"071103088801302","07110301302",7,11,3,8,88,13,2,3,"**CONFIDENTIAL**",1,23,6,,,1,6,
"071103088801302","07110301302",7,11,3,8,88,13,2,4,"**CONFIDENTIAL**",1,25,6,,,1,6,
"071103088801302","07110301302",7,11,3,8,88,13,2,5,"**CONFIDENTIAL**",1,20,11,,,1,6,
"071103088801302","07110301302",7,11,3,8,88,13,2,6,"**CONFIDENTIAL**",2,18,7,,,1,6,
"071104010100302","07110400302",7,11,4,1,1,3,2,1,"**CONFIDENTIAL**",1,40,1,1,,40,4,
"071104010100302","07110400302",7,11,4,1,1,3,2,2,"**CONFIDENTIAL**",2,38,6,6,,6,6,
"071104010100302","07110400302",7,11,4,1,1,3,2,3,"**CONFIDENTIAL**",2,36,7,7,,3,6,
"071104088801603","07110401603",7,11,4,8,88,16,3,1,"**CONFIDENTIAL**",1,22,6,,,2,6,
"071104088801603","07110401603",7,11,4,8,88,16,3,2,"**CONFIDENTIAL**",2,24,7,,,1,6,
"071104088801603","07110401603",7,11,4,8,88,16,3,3,"**CONFIDENTIAL**",2,21,7,,,1,6,
"071104088801603","07110401603",7,11,4,8,88,16,3,4,"**CONFIDENTIAL**",1,26,1,,,26,3,
"071105088802003","07110502003",7,11,5,8,88,20,3,1,"**CONFIDENTIAL**",2,32,7,,,9,6,
"071105088802003","07110502003",7,11,5,8,88,20,3,2,"**CONFIDENTIAL**",1,19,6,,,2,6,
"071105088802003","07110502003",7,11,5,8,88,20,3,3,"**CONFIDENTIAL**",1,40,1,,,40,3,
"071105088802003","07110502003",7,11,5,8,88,20,3,4,"**CONFIDENTIAL**",1,29,8,,,29,2,
"071105088802003","07110502003",7,11,5,8,88,20,3,5,"**CONFIDENTIAL**",1,27,11,,,27,4,
"071108088800501","07110800501",7,11,8,8,88,5,1,1,"**CONFIDENTIAL**",1,45,1,,,45,4,
"071108088800501","07110800501",7,11,8,8,88,5,1,2,"**CONFIDENTIAL**",1,24,6,,,24,6,
"071108088800501","07110800501",7,11,8,8,88,5,1,3,"**CONFIDENTIAL**",2,26,6,,,4,6,
"071108088800501","07110800501",7,11,8,8,88,5,1,4,"**CONFIDENTIAL**",2,24,6,,,1,6,
"071108088800501","07110800501",7,11,8,8,88,5,1,5,"**CONFIDENTIAL**",2,21,7,,,21,6,
"071111010100401","07111100401",7,11,11,1,1,4,1,1,"**CONFIDENTIAL**",1,25,1,,,25,3,
"071111010100401","07111100401",7,11,11,1,1,4,1,2,"**CONFIDENTIAL**",1,39,4,,,23,6,"degree"
"071111010100401","07111100401",7,11,11,1,1,4,1,3,"**CONFIDENTIAL**",2,23,7,,,1,6,"diploma"
"071111010100401","07111100401",7,11,11,1,1,4,1,4,"**CONFIDENTIAL**",2,36,6,,,36,6,"gigree"
"071111010100401","07111100401",7,11,11,1,1,4,1,5,"**CONFIDENTIAL**",2,26,7,,,8,5,
"071111010100401","07111100401",7,11,11,1,1,4,1,6,"**CONFIDENTIAL**",1,45,9,,,45,5,
"071111010100401","07111100401",7,11,11,1,1,4,1,7,"**CONFIDENTIAL**",1,60,3,,,60,3,
"071201088800102","07120100102",7,12,1,8,88,1,2,1,"**CONFIDENTIAL**",1,55,1,,,55,2,
"071201088800102","07120100102",7,12,1,8,88,1,2,2,"**CONFIDENTIAL**",1,28,11,,,10,6,
"071201088800102","07120100102",7,12,1,8,88,1,2,3,"**CONFIDENTIAL**",1,25,6,,,3,6,
"071201088800102","07120100102",7,12,1,8,88,1,2,4,"**CONFIDENTIAL**",2,24,7,,,14,5,
"071201088800102","07120100102",7,12,1,8,88,1,2,5,"**CONFIDENTIAL**",1,25,2,,,25,2,
"071201088800102","07120100102",7,12,1,8,88,1,2,6,"**CONFIDENTIAL**",1,47,10,,,20,5,
"071201088800102","07120100102",7,12,1,8,88,1,2,7,"**CONFIDENTIAL**",1,56,3,,,56,2,
"071201088800102","07120100102",7,12,1,8,88,1,2,8,"**CONFIDENTIAL**",1,50,11,,,50,2,
"071201088801602","07120101602",7,12,1,8,88,16,2,1,"**CONFIDENTIAL**",2,30,6,,,2,6,
"071201088801602","07120101602",7,12,1,8,88,16,2,2,"**CONFIDENTIAL**",1,38,1,,,38,4,
"071201088801602","07120101602",7,12,1,8,88,16,2,3,"**CONFIDENTIAL**",2,29,7,,,2,5,
"071201088801602","07120101602",7,12,1,8,88,16,2,4,"**CONFIDENTIAL**",1,38,4,,,1,6,
"071201088801602","07120101602",7,12,1,8,88,16,2,5,"**CONFIDENTIAL**",1,30,10,,,2,5,
"071201088801602","07120101602",7,12,1,8,88,16,2,6,"**CONFIDENTIAL**",2,27,11,,,27,5,
"071201088801602","07120101602",7,12,1,8,88,16,2,7,"**CONFIDENTIAL**",2,37,2,,,37,4,
"071201088802802","07120102802",7,12,1,8,88,28,2,1,"**CONFIDENTIAL**",1,24,11,,,24,5,
"071201088802802","07120102802",7,12,1,8,88,28,2,2,"**CONFIDENTIAL**",1,24,10,,,1,5,
"071201088802802","07120102802",7,12,1,8,88,28,2,3,"**CONFIDENTIAL**",2,25,7,,,25,6,
"071201088802802","07120102802",7,12,1,8,88,28,2,4,"**CONFIDENTIAL**",1,27,6,,,4,6,
"071201088802802","07120102802",7,12,1,8,88,28,2,5,"**CONFIDENTIAL**",1,26,11,,,26,5,
"071201088802802","07120102802",7,12,1,8,88,28,2,6,"**CONFIDENTIAL**",1,23,2,,,23,6,
"071301088801301","07130101301",7,13,1,8,88,13,1,1,"**CONFIDENTIAL**",1,40,1,,,40,2,
"071301088801301","07130101301",7,13,1,8,88,13,1,2,"**CONFIDENTIAL**",1,30,2,,,20,2,
"071301088801301","07130101301",7,13,1,8,88,13,1,3,"**CONFIDENTIAL**",2,28,2,,,30,2,
"071301088801301","07130101301",7,13,1,8,88,13,1,4,"**CONFIDENTIAL**",1,60,3,,,28,2,
"071301088801301","07130101301",7,13,1,8,88,13,1,5,"**CONFIDENTIAL**",1,35,4,,,60,4,
"071301088801301","07130101301",7,13,1,8,88,13,1,6,"**CONFIDENTIAL**",1,36,5,,,1,6,
"071301088801301","07130101301",7,13,1,8,88,13,1,7,"**CONFIDENTIAL**",1,40,6,,,30,6,
"071301088801301","07130101301",7,13,1,8,88,13,1,8,"**CONFIDENTIAL**",2,27,7,,,1,6,
"071301088801301","07130101301",7,13,1,8,88,13,1,9,"**CONFIDENTIAL**",1,32,8,,,26,2,
"071301088801301","07130101301",7,13,1,8,88,13,1,10,"**CONFIDENTIAL**",1,50,9,,,32,1,
"071301088801301","07130101301",7,13,1,8,88,13,1,11,"**CONFIDENTIAL**",1,30,10,,,50,6,
"071301088802505","07130102505",7,13,1,8,88,25,5,1,"**CONFIDENTIAL**",1,28,1,,,28,5,
"071301088802505","07130102505",7,13,1,8,88,25,5,2,"**CONFIDENTIAL**",2,40,2,,,22,1,
"071301088802505","07130102505",7,13,1,8,88,25,5,3,"**CONFIDENTIAL**",1,28,3,,,28,1,
"071301088802505","07130102505",7,13,1,8,88,25,5,4,"**CONFIDENTIAL**",1,65,4,,,65,1,
"071301088802505","07130102505",7,13,1,8,88,25,5,5,"**CONFIDENTIAL**",1,38,5,,,4,6,
"071301088802505","07130102505",7,13,1,8,88,25,5,6,"**CONFIDENTIAL**",1,30,6,,,5,5,
"071301088802505","07130102505",7,13,1,8,88,25,5,7,"**CONFIDENTIAL**",1,33,7,,,26,6,
"071301088802505","07130102505",7,13,1,8,88,25,5,8,"**CONFIDENTIAL**",2,25,8,,,23,6,
"071301088802505","07130102505",7,13,1,8,88,25,5,9,"**CONFIDENTIAL**",1,48,9,,,48,2,
"071301088802505","07130102505",7,13,1,8,88,25,5,10,"**CONFIDENTIAL**",1,29,10,,,1,6,
"071401088800402","07140100402",7,14,1,8,88,4,2,1,"**CONFIDENTIAL**",1,48,1,,,48,2,
"071401088800402","07140100402",7,14,1,8,88,4,2,2,"**CONFIDENTIAL**",1,64,3,,,64,2,
"071401088800402","07140100402",7,14,1,8,88,4,2,3,"**CONFIDENTIAL**",1,38,3,,,38,1,
"071401088800402","07140100402",7,14,1,8,88,4,2,4,"**CONFIDENTIAL**",1,25,10,,,2,5,
"071401088801303","07140101303",7,14,1,8,88,13,3,1,"**CONFIDENTIAL**",1,51,1,,,51,7,
"071401088801303","07140101303",7,14,1,8,88,13,3,2,"**CONFIDENTIAL**",1,32,2,,,32,3,
"071401088801303","07140101303",7,14,1,8,88,13,3,3,"**CONFIDENTIAL**",2,45,3,,,45,1,
"071401088801303","07140101303",7,14,1,8,88,13,3,4,"**CONFIDENTIAL**",1,61,4,,,61,3,
"071401088801303","07140101303",7,14,1,8,88,13,3,5,"**CONFIDENTIAL**",1,31,5,,,31,6,
"071401088801303","07140101303",7,14,1,8,88,13,3,6,"**CONFIDENTIAL**",1,32,6,,,32,6,
"071401088801303","07140101303",7,14,1,8,88,13,3,7,"**CONFIDENTIAL**",1,34,7,,,2,6,
"071401088801303","07140101303",7,14,1,8,88,13,3,8,"**CONFIDENTIAL**",2,32,8,,,32,6,
"071401088801303","07140101303",7,14,1,8,88,13,3,9,"**CONFIDENTIAL**",1,24,9,,,24,5,
"071401088801303","07140101303",7,14,1,8,88,13,3,10,"**CONFIDENTIAL**",1,38,10,,,38,5,
"071401088801303","07140101303",7,14,1,8,88,13,3,11,"**CONFIDENTIAL**",1,25,11,,,25,6,
"071501088800704","07150100704",7,15,1,8,88,7,4,,"**CONFIDENTIAL**",,,,,,,,
"071501088802609","07150102609",7,15,1,8,88,26,9,1,"**CONFIDENTIAL**",1,36,1,,,36,1,
"071501088802609","07150102609",7,15,1,8,88,26,9,2,"**CONFIDENTIAL**",1,35,1,,,35,6,
"071501088802609","07150102609",7,15,1,8,88,26,9,3,"**CONFIDENTIAL**",1,25,2,,,25,5,
"071501088802609","07150102609",7,15,1,8,88,26,9,4,"**CONFIDENTIAL**",1,55,3,,,55,3,
"071501088802609","07150102609",7,15,1,8,88,26,9,5,"**CONFIDENTIAL**",1,22,3,,,19,6,
"071501088802609","07150102609",7,15,1,8,88,26,9,6,"**CONFIDENTIAL**",1,37,1,,,37,3,
"071501088802609","07150102609",7,15,1,8,88,26,9,7,"**CONFIDENTIAL**",1,43,9,,,43,1,
"071501088802609","07150102609",7,15,1,8,88,26,9,8,"**CONFIDENTIAL**",1,27,6,,,1,6,
"071501088802609","07150102609",7,15,1,8,88,26,9,9,"**CONFIDENTIAL**",2,38,2,,,38,1,
"071501088802609","07150102609",7,15,1,8,88,26,9,10,"**CONFIDENTIAL**",1,55,3,,,55,1,
"071501088804404","07150104404",7,15,1,8,88,44,4,1,"**CONFIDENTIAL**",,,,,,,,
"071601088800803","07160100803",7,16,1,8,88,8,3,1,"**CONFIDENTIAL**",1,28,2,,,28,5,
"071601088800803","07160100803",7,16,1,8,88,8,3,2,"**CONFIDENTIAL**",1,38,1,,,38,2,
"071601088800803","07160100803",7,16,1,8,88,8,3,3,"**CONFIDENTIAL**",1,45,2,,,45,4,
"071601088800803","07160100803",7,16,1,8,88,8,3,4,"**CONFIDENTIAL**",1,46,6,,,2,6,
"071601088801705","07160101705",7,16,1,8,88,17,5,1,"**CONFIDENTIAL**",1,42,1,,,42,4,
"071601088801705","07160101705",7,16,1,8,88,17,5,2,"**CONFIDENTIAL**",1,46,6,,,8,7,
"071601088801705","07160101705",7,16,1,8,88,17,5,3,"**CONFIDENTIAL**",1,25,2,,,25,6,
"071701088800103","07170100103",7,17,1,8,88,1,3,1,"**CONFIDENTIAL**",1,37,1,,,37,3,
"071701088800103","07170100103",7,17,1,8,88,1,3,2,"**CONFIDENTIAL**",1,27,6,,,7,6,
"071701088800103","07170100103",7,17,1,8,88,1,3,3,"**CONFIDENTIAL**",1,26,9,,,4,6,
"071701088800103","07170100103",7,17,1,8,88,1,3,4,"**CONFIDENTIAL**",1,24,2,,,4,6,
"071701088800103","07170100103",7,17,1,8,88,1,3,5,"**CONFIDENTIAL**",2,25,7,,,7,6,
"071701088800103","07170100103",7,17,1,8,88,1,3,6,"**CONFIDENTIAL**",1,42,3,,,42,2,
"071702020100104","07170200104",7,17,2,2,1,1,4,1,"**CONFIDENTIAL**",1,32,11,,,32,6,
"071702020100104","07170200104",7,17,2,2,1,1,4,2,"**CONFIDENTIAL**",1,36,1,,,36,4,
"071702020100104","07170200104",7,17,2,2,1,1,4,3,"**CONFIDENTIAL**",1,60,2,,,60,6,
"071702020100104","07170200104",7,17,2,2,1,1,4,4,"**CONFIDENTIAL**",2,26,6,,,19,6,
"071702088800803","07170200803",7,17,2,8,88,8,3,1,"**CONFIDENTIAL**",1,30,11,,,30,6,
"071702088800803","07170200803",7,17,2,8,88,8,3,2,"**CONFIDENTIAL**",2,20,5,,,20,5,
"071702088800803","07170200803",7,17,2,8,88,8,3,3,"**CONFIDENTIAL**",1,31,3,,,31,3,
"071703088801401","07170301401",7,17,3,8,88,14,1,1,"**CONFIDENTIAL**",1,40,11,,,37,6,
"071703088801401","07170301401",7,17,3,8,88,14,1,2,"**CONFIDENTIAL**",1,31,1,,,31,5,
"071703088801401","07170301401",7,17,3,8,88,14,1,3,"**CONFIDENTIAL**",1,27,6,,,1,6,
"071703088801401","07170301401",7,17,3,8,88,14,1,4,"**CONFIDENTIAL**",1,35,6,,,4,6,
"071703088801401","07170301401",7,17,3,8,88,14,1,5,"**CONFIDENTIAL**",1,40,6,,,5,6,
"071703088801401","07170301401",7,17,3,8,88,14,1,6,"**CONFIDENTIAL**",1,30,6,,,2,6,
"071703088801401","07170301401",7,17,3,8,88,14,1,7,"**CONFIDENTIAL**",1,65,3,,,65,1,
"071704088802501","07170402501",7,17,4,8,88,25,1,1,"**CONFIDENTIAL**",1,27,11,,,27,6,
"071704088802501","07170402501",7,17,4,8,88,25,1,2,"**CONFIDENTIAL**",1,33,1,,,33,6,
"071704088802501","07170402501",7,17,4,8,88,25,1,3,"**CONFIDENTIAL**",1,30,6,,,4,6,
"071704088802501","07170402501",7,17,4,8,88,25,1,4,"**CONFIDENTIAL**",1,47,6,,,1,6,
"071704088802501","07170402501",7,17,4,8,88,25,1,5,"**CONFIDENTIAL**",2,25,7,,,25,6,
"071704088802501","07170402501",7,17,4,8,88,25,1,6,"**CONFIDENTIAL**",1,38,9,,,38,2,
"071704088802501","07170402501",7,17,4,8,88,25,1,7,"**CONFIDENTIAL**",1,22,6,,,4,6,
"071704088802501","07170402501",7,17,4,8,88,25,1,8,"**CONFIDENTIAL**",1,25,3,,,25,2,
"071704088802501","07170402501",7,17,4,8,88,25,1,9,"**CONFIDENTIAL**",1,28,6,,,1,6,
"071801088800101","07180100101",7,18,1,8,88,1,1,1,"**CONFIDENTIAL**",1,32,1,,,32,2,
"071801088800101","07180100101",7,18,1,8,88,1,1,2,"**CONFIDENTIAL**",1,23,2,,,23,4,
"071801088800101","07180100101",7,18,1,8,88,1,1,3,"**CONFIDENTIAL**",1,33,2,,,33,3,
"071801088800101","07180100101",7,18,1,8,88,1,1,4,"**CONFIDENTIAL**",1,24,6,,,1,6,
"071801088800101","07180100101",7,18,1,8,88,1,1,5,"**CONFIDENTIAL**",1,28,2,,,28,3,
"071801088800101","07180100101",7,18,1,8,88,1,1,6,"**CONFIDENTIAL**",1,30,2,,,30,2,
"071801088801001","07180101001",7,18,1,8,88,10,1,1,"**CONFIDENTIAL**",1,45,1,,,45,2,
"071801088801001","07180101001",7,18,1,8,88,10,1,2,"**CONFIDENTIAL**",1,32,2,,,32,5,
"071801088801001","07180101001",7,18,1,8,88,10,1,3,"**CONFIDENTIAL**",1,29,10,,,1,5,
"071801088801001","07180101001",7,18,1,8,88,10,1,4,"**CONFIDENTIAL**",2,26,6,,,2,6,
"071801088801001","07180101001",7,18,1,8,88,10,1,5,"**CONFIDENTIAL**",2,35,7,,,35,5,
"071801088801001","07180101001",7,18,1,8,88,10,1,6,"**CONFIDENTIAL**",1,58,3,,,58,2,
"071801088802302","07180102302",7,18,1,8,88,23,2,1,"**CONFIDENTIAL**",1,26,1,,,26,4,
"071801088802302","07180102302",7,18,1,8,88,23,2,2,"**CONFIDENTIAL**",2,20,2,,,2,6,
"071801088802302","07180102302",7,18,1,8,88,23,2,3,"**CONFIDENTIAL**",1,32,3,,,32,6,
"071801088802302","07180102302",7,18,1,8,88,23,2,4,"**CONFIDENTIAL**",1,25,6,,,1,6,
"071801088802302","07180102302",7,18,1,8,88,23,2,5,"**CONFIDENTIAL**",1,24,10,,,1,5,
"071801088802302","07180102302",7,18,1,8,88,23,2,6,"**CONFIDENTIAL**",2,26,7,,,7,6,
"071801088802302","07180102302",7,18,1,8,88,23,2,7,"**CONFIDENTIAL**",2,28,7,,,10,6,
"071901088800701","07190100701",7,19,1,8,88,7,1,1,"**CONFIDENTIAL**",1,36,1,,,36,3,
"071901088800701","07190100701",7,19,1,8,88,7,1,2,"**CONFIDENTIAL**",1,24,11,,,24,5,
"071901088800701","07190100701",7,19,1,8,88,7,1,3,"**CONFIDENTIAL**",1,27,6,,,2,5,
"071901088800701","07190100701",7,19,1,8,88,7,1,4,"**CONFIDENTIAL**",1,62,3,,,62,1,
"071901088800701","07190100701",7,19,1,8,88,7,1,5,"**CONFIDENTIAL**",1,26,2,,,26,3,
"071901088800701","07190100701",7,19,1,8,88,7,1,6,"**CONFIDENTIAL**",1,23,10,,,1,5,
"071901088802302","07190102302",7,19,1,8,88,23,2,1,"**CONFIDENTIAL**",1,45,11,,,45,1,
"071901088802302","07190102302",7,19,1,8,88,23,2,2,"**CONFIDENTIAL**",1,29,6,,,1,6,
"071901088802302","07190102302",7,19,1,8,88,23,2,3,"**CONFIDENTIAL**",1,27,2,,,27,2,
"071901088802302","07190102302",7,19,1,8,88,23,2,4,"**CONFIDENTIAL**",2,23,7,,,6,6,
"071901088802302","07190102302",7,19,1,8,88,23,2,5,"**CONFIDENTIAL**",2,50,2,,,43,2,
"072001088801203","07200101203",7,20,1,8,88,12,3,1,"**CONFIDENTIAL**",1,35,1,,,35,4,
"072001088801203","07200101203",7,20,1,8,88,12,3,2,"**CONFIDENTIAL**",1,30,2,,,30,6,
"072001088801203","07200101203",7,20,1,8,88,12,3,3,"**CONFIDENTIAL**",1,42,10,,,42,2,
"072001088801203","07200101203",7,20,1,8,88,12,3,4,"**CONFIDENTIAL**",1,25,6,,,1,6,
"072001088801203","07200101203",7,20,1,8,88,12,3,5,"**CONFIDENTIAL**",1,58,3,,,58,3,
"072001088801203","07200101203",7,20,1,8,88,12,3,6,"**CONFIDENTIAL**",2,75,3,,,75,1,
"072001088801203","07200101203",7,20,1,8,88,12,3,7,"**CONFIDENTIAL**",2,50,3,,,50,4,
"072001088801203","07200101203",7,20,1,8,88,12,3,8,"**CONFIDENTIAL**",2,50,3,,,30,1,
"072001088801203","07200101203",7,20,1,8,88,12,3,9,"**CONFIDENTIAL**",2,32,3,,,32,1,
"072002088803802","07200203802",7,20,2,8,88,38,2,1,"**CONFIDENTIAL**",1,21,2,11,,21,5,
"072002088803802","07200203802",7,20,2,8,88,38,2,2,"**CONFIDENTIAL**",1,25,7,,,1,6,
"072002088803802","07200203802",7,20,2,8,88,38,2,3,"**CONFIDENTIAL**",1,25,6,,,1,6,
"072002088803802","07200203802",7,20,2,8,88,38,2,4,"**CONFIDENTIAL**",2,35,2,,,35,1,
"072005088800107","07200500107",7,20,5,8,88,1,7,1,"**CONFIDENTIAL**",1,53,1,,,53,6,
"072005088800107","07200500107",7,20,5,8,88,1,7,2,"**CONFIDENTIAL**",1,39,2,,,39,6,
"072005088800107","07200500107",7,20,5,8,88,1,7,3,"**CONFIDENTIAL**",1,54,2,,,54,6,
"072005088800107","07200500107",7,20,5,8,88,1,7,4,"**CONFIDENTIAL**",1,45,3,,,45,1,
"072005088800107","07200500107",7,20,5,8,88,1,7,5,"**CONFIDENTIAL**",2,38,8,,,38,5,
"072005088800107","07200500107",7,20,5,8,88,1,7,6,"**CONFIDENTIAL**",1,34,10,,,3,6,
"072005088800107","07200500107",7,20,5,8,88,1,7,7,"**CONFIDENTIAL**",2,40,3,,,40,1,
"072005088800604","07200500604",7,20,5,8,88,6,4,1,"**CONFIDENTIAL**",1,40,2,3,,40,6,
"072005088800604","07200500604",7,20,5,8,88,6,4,2,"**CONFIDENTIAL**",1,54,3,,,54,2,
"072005088800604","07200500604",7,20,5,8,88,6,4,3,"**CONFIDENTIAL**",1,50,3,,,50,1,
"072005088800604","07200500604",7,20,5,8,88,6,4,4,"**CONFIDENTIAL**",2,40,2,,,40,1,
"072005088800604","07200500604",7,20,5,8,88,6,4,5,"**CONFIDENTIAL**",2,17,8,,,17,6,
"072005088800604","07200500604",7,20,5,8,88,6,4,6,"**CONFIDENTIAL**",1,18,8,,,18,6,
"072005088800604","07200500604",7,20,5,8,88,6,4,7,"**CONFIDENTIAL**",1,28,10,,,1,6,
"072005088800604","07200500604",7,20,5,8,88,6,4,8,"**CONFIDENTIAL**",1,39,10,,,2,6,
"072005088800604","07200500604",7,20,5,8,88,6,4,9,"**CONFIDENTIAL**",1,45,1,,,45,2,
"072008088800805","07200800805",7,20,8,8,88,8,5,1,"**CONFIDENTIAL**",1,42,1,11,,42,2,
"072008088800805","07200800805",7,20,8,8,88,8,5,2,"**CONFIDENTIAL**",1,34,3,11,,34,5,
"072008088800805","07200800805",7,20,8,8,88,8,5,3,"**CONFIDENTIAL**",1,30,6,,,30,6,
"072101088803003","07210103003",7,21,1,8,88,30,3,1,"**CONFIDENTIAL**",1,39,1,,,39,2,
"072101088803003","07210103003",7,21,1,8,88,30,3,2,"**CONFIDENTIAL**",1,35,2,,,35,3,
"072101088803003","07210103003",7,21,1,8,88,30,3,3,"**CONFIDENTIAL**",2,28,7,,,3,6,
"072101088803003","07210103003",7,21,1,8,88,30,3,4,"**CONFIDENTIAL**",1,32,6,,,4,6,
"072101088803003","07210103003",7,21,1,8,88,30,3,5,"**CONFIDENTIAL**",1,35,4,,,8,6,
"072101088803003","07210103003",7,21,1,8,88,30,3,6,"**CONFIDENTIAL**",1,24,5,,,2,6,
"072101088803003","07210103003",7,21,1,8,88,30,3,7,"**CONFIDENTIAL**",1,29,5,,,7,6,
"072101088803003","07210103003",7,21,1,8,88,30,3,8,"**CONFIDENTIAL**",1,35,6,,,2,6,
"072101088803003","07210103003",7,21,1,8,88,30,3,9,"**CONFIDENTIAL**",1,31,6,,,2,6,
"072101088806202","07210106202",7,21,1,8,88,62,2,1,"**CONFIDENTIAL**",1,38,1,,,38,3,
"072101088806202","07210106202",7,21,1,8,88,62,2,2,"**CONFIDENTIAL**",1,28,9,,,28,6,
"072101088806202","07210106202",7,21,1,8,88,62,2,3,"**CONFIDENTIAL**",2,28,2,,,28,4,
"072101088806202","07210106202",7,21,1,8,88,62,2,4,"**CONFIDENTIAL**",1,45,6,,,5,6,
"072101088806202","07210106202",7,21,1,8,88,62,2,5,"**CONFIDENTIAL**",1,35,5,,,7,6,
"072101088806202","07210106202",7,21,1,8,88,62,2,6,"**CONFIDENTIAL**",1,58,3,,,58,1,
"072101088806202","07210106202",7,21,1,8,88,62,2,7,"**CONFIDENTIAL**",1,30,3,,,30,5,
"072101088806202","07210106202",7,21,1,8,88,62,2,8,"**CONFIDENTIAL**",1,26,6,,,6,6,
"072219010100115","07221900115",7,22,19,1,1,1,15,1,"**CONFIDENTIAL**",1,30,1,,,30,5,
"072219010100115","07221900115",7,22,19,1,1,1,15,2,"**CONFIDENTIAL**",1,31,10,,,30,3,
"072219010100115","07221900115",7,22,19,1,1,1,15,3,"**CONFIDENTIAL**",1,30,2,,,30,3,
"072219010100219","07221900219",7,22,19,1,1,2,19,1,"**CONFIDENTIAL**",1,30,11,,"sira askiyaj",30,5,
"072219010100219","07221900219",7,22,19,1,1,2,19,2,"**CONFIDENTIAL**",1,60,1,6,,60,5,
"072219010100219","07221900219",7,22,19,1,1,2,19,3,"**CONFIDENTIAL**",1,40,2,10,,40,5,
"072219010100401","07221900401",7,22,19,1,1,4,1,1,"**CONFIDENTIAL**",1,29,11,,"""sira askiyaj """,29,5,
"072219010100401","07221900401",7,22,19,1,1,4,1,2,"**CONFIDENTIAL**",1,42,1,,,40,5,
"072219010100401","07221900401",7,22,19,1,1,4,1,3,"**CONFIDENTIAL**",1,28,10,,,28,3,
"072219010100511","07221900511",7,22,19,1,1,5,11,1,"**CONFIDENTIAL**",1,45,11,,"manager",25,5,
"072219010100511","07221900511",7,22,19,1,1,5,11,2,"**CONFIDENTIAL**",1,43,1,,,23,5,
"072219010100511","07221900511",7,22,19,1,1,5,11,3,"**CONFIDENTIAL**",2,40,2,,,26,2,
"072219010100606","07221900606",7,22,19,1,1,6,6,1,"**CONFIDENTIAL**",2,27,2,,,1,5,
"072219010100606","07221900606",7,22,19,1,1,6,6,2,"**CONFIDENTIAL**",1,60,9,,,25,3,
"072219010100606","07221900606",7,22,19,1,1,6,6,3,"**CONFIDENTIAL**",2,25,7,,,25,5,
"072219010100606","07221900606",7,22,19,1,1,6,6,4,"**CONFIDENTIAL**",2,45,11,,"""mezgeb bet """,20,4,
"072219010100606","07221900606",7,22,19,1,1,6,6,5,"**CONFIDENTIAL**",2,39,11,,"finance",39,5,
"072219010100636","07221900636",7,22,19,1,1,6,36,1,"**CONFIDENTIAL**",1,43,1,,,21,5,
"072219010100636","07221900636",7,22,19,1,1,6,36,2,"**CONFIDENTIAL**",1,22,10,,,1,5,
"072219010100636","07221900636",7,22,19,1,1,6,36,3,"**CONFIDENTIAL**",1,62,3,,,21,5,
"072219010100636","07221900636",7,22,19,1,1,6,36,4,"**CONFIDENTIAL**",1,50,9,,,12,4,
"072219010100636","07221900636",7,22,19,1,1,6,36,5,"**CONFIDENTIAL**",1,58,11,,"siraskiyaj",24,5,
"072219010100723","07221900723",7,22,19,1,1,7,23,1,"**CONFIDENTIAL**",1,54,1,,,20,5,
"072219010100723","07221900723",7,22,19,1,1,7,23,2,"**CONFIDENTIAL**",1,70,3,,,20,4,
"072219010100723","07221900723",7,22,19,1,1,7,23,4,"**CONFIDENTIAL**",1,62,11,,"Mikita lekmenber",20,5,
"072219010100723","07221900723",7,22,19,1,1,7,23,5,"**CONFIDENTIAL**",1,42,11,,"yekeblew sirs asikeyaj",18,5,
"072219010100753","07221900753",7,22,19,1,1,7,53,1,"**CONFIDENTIAL**",1,54,1,,,20,5,
"072219010100753","07221900753",7,22,19,1,1,7,53,2,"**CONFIDENTIAL**",1,70,3,,,20,4,
"072219010100753","07221900753",7,22,19,1,1,7,53,3,"**CONFIDENTIAL**",1,62,11,,"Mikitl lekmeniber",20,5,
"072219010100753","07221900753",7,22,19,1,1,7,53,4,"**CONFIDENTIAL**",1,42,11,,"yekebel sira asikeyaji",18,5,
"120101010100103","12010100103",12,1,1,1,1,1,3,1,"**CONFIDENTIAL**",1,32,1,,,8,5,
"120101010100103","12010100103",12,1,1,1,1,1,3,2,"**CONFIDENTIAL**",1,49,3,,,25,3,
"120101010100103","12010100103",12,1,1,1,1,1,3,3,"**CONFIDENTIAL**",1,32,11,,"Yemahiberawi Firidibeti Danga",6,5,
"120101010100103","12010100103",12,1,1,1,1,1,3,4,"**CONFIDENTIAL**",1,39,6,,,12,5,
