"ea_id2","ea_id","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs10a2q01","cs10a2q02","item_others","cs10a2q03","cs10a2q03_a","other_unit","cs10a2q04","cs10a2q05"
"071016010100109","07101600109",7,10,16,1,1,1,9,,173,,,,,,
"071016010100109","07101600109",7,10,16,1,1,1,9,,42,,,10,,1,100
"071016010100109","07101600109",7,10,16,1,1,1,9,,44,,,,,,
"071016010100109","07101600109",7,10,16,1,1,1,9,,6,,,,,1,15
"071016010100109","07101600109",7,10,16,1,1,1,9,,60,,,,,,
"071016010100109","07101600109",7,10,16,1,1,1,9,,8,,,,,1,20
"071016010100109","07101600109",7,10,16,1,1,1,9,,19,,,,,,
"071016010100109","07101600109",7,10,16,1,1,1,9,,172,,,,,,
"071016010100109","07101600109",7,10,16,1,1,1,9,,27,,,10,,1,1
"071016010100109","07101600109",7,10,16,1,1,1,9,,24,,,99,"Akara",1,50
"071016010100109","07101600109",7,10,16,1,1,1,9,,37,,,7,,1,12
"071016010100109","07101600109",7,10,16,1,1,1,9,,20,,,10,,1,3
"071016010100109","07101600109",7,10,16,1,1,1,9,,111,,,,,,
"071016010100109","07101600109",7,10,16,1,1,1,9,,41,,,,,,
"071016010100109","07101600109",7,10,16,1,1,1,9,,9,,,,,1,28
"071016010100109","07101600109",7,10,16,1,1,1,9,,2,,,,,1,13
"071016010100109","07101600109",7,10,16,1,1,1,9,,205,,,5,,330,12
"071016010100109","07101600109",7,10,16,1,1,1,9,,260,,,10,,1,9
"071016010100109","07101600109",7,10,16,1,1,1,9,,1,,,,,1,18
"071016010100109","07101600109",7,10,16,1,1,1,9,,5,,,,,1,12
"071016010100109","07101600109",7,10,16,1,1,1,9,,15,,,1,,1,15
"071101088800201","07110100201",7,11,1,8,88,2,1,"Axe (Gejera)",42,,"Pices",10,,1,170
"071101088800201","07110100201",7,11,1,8,88,2,1,"Banana",15,,"Gram",2,,550,1
"071101088800201","07110100201",7,11,1,8,88,2,1,"Barley",3,,"Gram",2,,1000,9
"071101088800201","07110100201",7,11,1,8,88,2,1,"Batteries",28,,"Pices",10,,1,7
"071101088800201","07110100201",7,11,1,8,88,2,1,"Beer",205,,"Other(Specify)",99,,330,13
"071101088800201","07110100201",7,11,1,8,88,2,1,"Bicycle",38,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Boya/Yam",171,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Bula",260,,"Gram",2,,90,8
"071101088800201","07110100201",7,11,1,8,88,2,1,"Bula",26,,"Gram",2,,1380,25
"071101088800201","07110100201",7,11,1,8,88,2,1,"Butter/ghee",201,,"Kilogram",1,,1,140
"071101088800201","07110100201",7,11,1,8,88,2,1,"Cassava",172,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Charcoal",30,,"Gram",2,,580,5
"071101088800201","07110100201",7,11,1,8,88,2,1,"Chat/Kat",24,,"Gram",2,,430,30
"071101088800201","07110100201",7,11,1,8,88,2,1,"Cheese",200,,"Gram",2,,1000,18
"071101088800201","07110100201",7,11,1,8,88,2,1,"Chemical fertilizer",33,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Chick pea",8,,"Gram",2,,1000,20
"071101088800201","07110100201",7,11,1,8,88,2,1,"Cigarettes",37,,"Pices",10,,3,2
"071101088800201","07110100201",7,11,1,8,88,2,1,"Coffee",23,,"Kilogram",1,,1,27
"071101088800201","07110100201",7,11,1,8,88,2,1,"Eggs",20,,"Pices",10,,1,2
"071101088800201","07110100201",7,11,1,8,88,2,1,"Field pea",9,,"Gram",2,,1000,18
"071101088800201","07110100201",7,11,1,8,88,2,1,"Firewood",31,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Godere",173,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Green chili pepper (",141,,"Gram",2,,130,2
"071101088800201","07110100201",7,11,1,8,88,2,1,"Greens (kale, cabbag",143,,"Gram",2,,480,5
"071101088800201","07110100201",7,11,1,8,88,2,1,"Haricot beans",11,,"Gram",2,,1000,4
"071101088800201","07110100201",7,11,1,8,88,2,1,"Herbicides/Fungicide",35,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Horsebeans",7,,"Gram",2,,1000,15
"071101088800201","07110100201",7,11,1,8,88,2,1,"Kerosene",32,,"Littere",4,,1,13
"071101088800201","07110100201",7,11,1,8,88,2,1,"Kocho",17,,"Gram",2,,1900,10
"071101088800201","07110100201",7,11,1,8,88,2,1,"Laundry soap",250,,"Gram",2,,250,10
"071101088800201","07110100201",7,11,1,8,88,2,1,"Lentils",10,,"Gram",2,,1000,50
"071101088800201","07110100201",7,11,1,8,88,2,1,"Linseed",13,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Maize",4,,"Gram",2,,1000,5
"071101088800201","07110100201",7,11,1,8,88,2,1,"Matches",27,,"Other(Specify)",99,,1,1
"071101088800201","07110100201",7,11,1,8,88,2,1,"Milk",19,,"Pices",10,,1,5
"071101088800201","07110100201",7,11,1,8,88,2,1,"Millet",6,,"Gram",2,,1000,9
"071101088800201","07110100201",7,11,1,8,88,2,1,"Mofer and Kember",40,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Mosquito net",36,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Niger seed",12,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Oils (processed)",202,,"Littere",4,,3,78
"071101088800201","07110100201",7,11,1,8,88,2,1,"Onion",14,,"Gram",2,,1000,4
"071101088800201","07110100201",7,11,1,8,88,2,1,"Orange",151,,"Gram",2,,250,2
"071101088800201","07110100201",7,11,1,8,88,2,1,"Other cereals(Specif",60,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Other fruit (SPECIFY",152,,"Gram",2,,180,1
"071101088800201","07110100201",7,11,1,8,88,2,1,"Other pulse or nut(S",111,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Other seed (SPECIFY)",131,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Other tuber or stem",174,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Other vegetable (SPE",145,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Peanut",110,,"Gram",2,,1000,30
"071101088800201","07110100201",7,11,1,8,88,2,1,"Pesticides/Insectici",34,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Pick Axe (Geso)",43,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Plough (Modern)",45,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Plough (Traditional)",44,,"Pices",10,,1,80
"071101088800201","07110100201",7,11,1,8,88,2,1,"Potato",16,,"Gram",2,,990,5
"071101088800201","07110100201",7,11,1,8,88,2,1,"Red pepper (berbere)",142,,"Gram",2,,1000,60
"071101088800201","07110100201",7,11,1,8,88,2,1,"Salt",22,,"Kilogram",1,,1,6
"071101088800201","07110100201",7,11,1,8,88,2,1,"Sickle (Machid)",41,,,,,,
"071101088800201","07110100201",7,11,1,8,88,2,1,"Soft drink",204,,"Other(Specify)",99,,300,10
"071101088800201","07110100201",7,11,1,8,88,2,1,"Sorghum",5,,"Gram",2,,1000,5
"071101088800201","07110100201",7,11,1,8,88,2,1,"Sugar",21,,"Kilogram",1,,1,19
"071101088800201","07110100201",7,11,1,8,88,2,1,"Sweet potato",170,,"Gram",2,,2600,5
"071101088800201","07110100201",7,11,1,8,88,2,1,"Tea",203,,"Gram",2,,100,10
"071101088800201","07110100201",7,11,1,8,88,2,1,"Teff",1,,"Gram",2,,1000,16
"071101088800201","07110100201",7,11,1,8,88,2,1,"Tomato",144,,"Gram",2,,780,5
"071101088800201","07110100201",7,11,1,8,88,2,1,"Transport on local b",29,,"Pices",10,,1,5
"071101088800201","07110100201",7,11,1,8,88,2,1,"Transport on local b",39,,"Trip",8,,1,204
"071101088800201","07110100201",7,11,1,8,88,2,1,"Wheat",2,,"Gram",2,,1000,12
"071103088801302","07110301302",7,11,3,8,88,13,2,"Axe (Gejera)",42,,"Pices",10,,1,170
"071103088801302","07110301302",7,11,3,8,88,13,2,"Banana",15,,"Gram",2,,250,1
"071103088801302","07110301302",7,11,3,8,88,13,2,"Barley",3,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Batteries",28,,"Pices",10,,1,10
"071103088801302","07110301302",7,11,3,8,88,13,2,"Beer",205,,"Cubic Centimete",6,,330,13
"071103088801302","07110301302",7,11,3,8,88,13,2,"Bicycle",38,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Boya/Yam",171,,"Gram",2,,500,3
"071103088801302","07110301302",7,11,3,8,88,13,2,"Bula",260,,"Gram",2,,80,12
"071103088801302","07110301302",7,11,3,8,88,13,2,"Bula",26,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Butter/ghee",201,,"Kilogram",1,,1,160
"071103088801302","07110301302",7,11,3,8,88,13,2,"Cassava",172,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Charcoal",30,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Chat/Kat",24,,"Kilogram",1,,1,30
"071103088801302","07110301302",7,11,3,8,88,13,2,"Cheese",200,,"Kilogram",1,,1,80
"071103088801302","07110301302",7,11,3,8,88,13,2,"Chemical fertilizer",33,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Chick pea",8,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Cigarettes",37,,"Pices",10,,1,1
"071103088801302","07110301302",7,11,3,8,88,13,2,"Coffee",23,,"Kilogram",1,,1,26
"071103088801302","07110301302",7,11,3,8,88,13,2,"Eggs",20,,"Pices",10,,1,2
"071103088801302","07110301302",7,11,3,8,88,13,2,"Field pea",9,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Firewood",31,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Godere",173,,"Gram",2,,500,3
"071103088801302","07110301302",7,11,3,8,88,13,2,"Green chili pepper (",141,,"Gram",2,,250,4
"071103088801302","07110301302",7,11,3,8,88,13,2,"Greens (kale, cabbag",143,,"Gram",2,,250,1
"071103088801302","07110301302",7,11,3,8,88,13,2,"Haricot beans",11,,"Gram",2,,470,2
"071103088801302","07110301302",7,11,3,8,88,13,2,"Herbicides/Fungicide",35,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Horsebeans",7,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Kerosene",32,,"Littere",4,,1,25
"071103088801302","07110301302",7,11,3,8,88,13,2,"Kocho",17,,"Kilogram",1,,3,25
"071103088801302","07110301302",7,11,3,8,88,13,2,"Laundry soap",250,,"Gram",2,,250,12
"071103088801302","07110301302",7,11,3,8,88,13,2,"Lentils",10,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Linseed",13,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Maize",4,,"Gram",2,,550,2
"071103088801302","07110301302",7,11,3,8,88,13,2,"Matches",27,,"Other(Specify)",99,,1,1
"071103088801302","07110301302",7,11,3,8,88,13,2,"Milk",19,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Millet",6,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Mofer and Kember",40,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Mosquito net",36,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Niger seed",12,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Oils (processed)",202,,"Littere",4,,1,28
"071103088801302","07110301302",7,11,3,8,88,13,2,"Onion",14,,"Kilogram",1,,500,4
"071103088801302","07110301302",7,11,3,8,88,13,2,"Orange",151,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Other cereals(Specif",60,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Other fruit (SPECIFY",152,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Other pulse or nut(S",111,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Other seed (SPECIFY)",131,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Other tuber or stem",174,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Other vegetable (SPE",145,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Peanut",110,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Pesticides/Insectici",34,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Pick Axe (Geso)",43,,"Pices",10,,1,120
"071103088801302","07110301302",7,11,3,8,88,13,2,"Plough (Modern)",45,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Plough (Traditional)",44,,"Pices",10,,1,135
"071103088801302","07110301302",7,11,3,8,88,13,2,"Potato",16,,"Kilogram",1,,1,7
"071103088801302","07110301302",7,11,3,8,88,13,2,"Red pepper (berbere)",142,,"Gram",2,,100,5
"071103088801302","07110301302",7,11,3,8,88,13,2,"Salt",22,,"Kilogram",1,,1,7
"071103088801302","07110301302",7,11,3,8,88,13,2,"Sickle (Machid)",41,,"Pices",10,,1,50
"071103088801302","07110301302",7,11,3,8,88,13,2,"Soft drink",204,,"Cubic Centimete",6,,300,10
"071103088801302","07110301302",7,11,3,8,88,13,2,"Sorghum",5,,"Gram",2,,560,2
"071103088801302","07110301302",7,11,3,8,88,13,2,"Sugar",21,,"Kilogram",1,,1,20
"071103088801302","07110301302",7,11,3,8,88,13,2,"Sweet potato",170,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Tea",203,,"Gram",2,,100,12
"071103088801302","07110301302",7,11,3,8,88,13,2,"Teff",1,,,,,,
"071103088801302","07110301302",7,11,3,8,88,13,2,"Tomato",144,,"Gram",2,,300,4
"071103088801302","07110301302",7,11,3,8,88,13,2,"Transport on local b",39,,"Trip",8,,1,217
"071103088801302","07110301302",7,11,3,8,88,13,2,"Transport on local b",29,,"Pices",10,,1,5
"071103088801302","07110301302",7,11,3,8,88,13,2,"Wheat",2,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Axe (Gejera)",42,,"Pices",10,,1,140
"071104010100302","07110400302",7,11,4,1,1,3,2,"Banana",15,,"Kilogram",1,,1,4
"071104010100302","07110400302",7,11,4,1,1,3,2,"Barley",3,,"Kilogram",1,,1,13
"071104010100302","07110400302",7,11,4,1,1,3,2,"Batteries",28,,"Pices",10,,2,14
"071104010100302","07110400302",7,11,4,1,1,3,2,"Beer",205,,"Gram",2,,330,12
"071104010100302","07110400302",7,11,4,1,1,3,2,"Bicycle",38,,"Other(Specify)",99,,1,30
"071104010100302","07110400302",7,11,4,1,1,3,2,"Boya/Yam",171,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Bula",260,,"Gram",2,,80,8
"071104010100302","07110400302",7,11,4,1,1,3,2,"Bula",26,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Butter/ghee",201,,"Kilogram",1,,1,110
"071104010100302","07110400302",7,11,4,1,1,3,2,"Cassava",172,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Charcoal",30,,"Gram",2,,250,2
"071104010100302","07110400302",7,11,4,1,1,3,2,"Chat/Kat",24,,"Gram",2,,300,20
"071104010100302","07110400302",7,11,4,1,1,3,2,"Cheese",200,,"Gram",2,,1500,20
"071104010100302","07110400302",7,11,4,1,1,3,2,"Chemical fertilizer",33,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Chick pea",8,,"Kilogram",1,,1,40
"071104010100302","07110400302",7,11,4,1,1,3,2,"Cigarettes",37,,"Pack",7,,1,12
"071104010100302","07110400302",7,11,4,1,1,3,2,"Coffee",23,,"Kilogram",1,,1,30
"071104010100302","07110400302",7,11,4,1,1,3,2,"Eggs",20,,"Pices",10,,2,5
"071104010100302","07110400302",7,11,4,1,1,3,2,"Field pea",9,,"Kilogram",1,,1,20
"071104010100302","07110400302",7,11,4,1,1,3,2,"Firewood",31,,"Cubic Centimete",6,,1540,40
"071104010100302","07110400302",7,11,4,1,1,3,2,"Godere",173,,"Kilogram",1,,1,1
"071104010100302","07110400302",7,11,4,1,1,3,2,"Green chili pepper (",141,,"Kilogram",1,,1,6
"071104010100302","07110400302",7,11,4,1,1,3,2,"Greens (kale, cabbag",143,,"Kilogram",1,,1,1
"071104010100302","07110400302",7,11,4,1,1,3,2,"Haricot beans",11,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Herbicides/Fungicide",35,,"Littere",4,,1,90
"071104010100302","07110400302",7,11,4,1,1,3,2,"Horsebeans",7,,"Kilogram",1,,1,13
"071104010100302","07110400302",7,11,4,1,1,3,2,"Kerosene",32,,"Littere",4,,1,22
"071104010100302","07110400302",7,11,4,1,1,3,2,"Kocho",17,,"Kilogram",1,,1,3
"071104010100302","07110400302",7,11,4,1,1,3,2,"Laundry soap",250,,"Gram",2,,200,10
"071104010100302","07110400302",7,11,4,1,1,3,2,"Lentils",10,,"Kilogram",1,,1,40
"071104010100302","07110400302",7,11,4,1,1,3,2,"Linseed",13,,"Kilogram",1,,1,20
"071104010100302","07110400302",7,11,4,1,1,3,2,"Maize",4,,"Kilogram",1,,1,5
"071104010100302","07110400302",7,11,4,1,1,3,2,"Matches",27,,"Other(Specify)",99,,1,1
"071104010100302","07110400302",7,11,4,1,1,3,2,"Milk",19,,"Littere",4,,1,10
"071104010100302","07110400302",7,11,4,1,1,3,2,"Millet",6,,"Kilogram",1,,1,6
"071104010100302","07110400302",7,11,4,1,1,3,2,"Mofer and Kember",40,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Mosquito net",36,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Niger seed",12,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Oils (processed)",202,,"Littere",4,,3,77
"071104010100302","07110400302",7,11,4,1,1,3,2,"Onion",14,,"Kilogram",1,,1,10
"071104010100302","07110400302",7,11,4,1,1,3,2,"Orange",151,,"Kilogram",1,,1,4
"071104010100302","07110400302",7,11,4,1,1,3,2,"Other cereals(Specif",60,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Other fruit (SPECIFY",152,,"Kilogram",1,,1,6
"071104010100302","07110400302",7,11,4,1,1,3,2,"Other pulse or nut(S",111,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Other seed (SPECIFY)",131,,"Kilogram",1,,1,20
"071104010100302","07110400302",7,11,4,1,1,3,2,"Other tuber or stem",174,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Other vegetable (SPE",145,,"Kilogram",1,,1,8
"071104010100302","07110400302",7,11,4,1,1,3,2,"Peanut",110,,"Kilogram",1,,1,40
"071104010100302","07110400302",7,11,4,1,1,3,2,"Pesticides/Insectici",34,,"Littere",4,,1,90
"071104010100302","07110400302",7,11,4,1,1,3,2,"Pick Axe (Geso)",43,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Plough (Modern)",45,,,,,,
"071104010100302","07110400302",7,11,4,1,1,3,2,"Plough (Traditional)",44,,"Pices",10,,,70
"071104010100302","07110400302",7,11,4,1,1,3,2,"Potato",16,,"Kilogram",1,,1,8
"071104010100302","07110400302",7,11,4,1,1,3,2,"Red pepper (berbere)",142,,"Kilogram",1,,1,35
"071104010100302","07110400302",7,11,4,1,1,3,2,"Salt",22,,"Kilogram",1,,1,6
"071104010100302","07110400302",7,11,4,1,1,3,2,"Sickle (Machid)",41,,"Pices",10,,1,90
"071104010100302","07110400302",7,11,4,1,1,3,2,"Soft drink",204,,"Gram",2,,300,10
"071104010100302","07110400302",7,11,4,1,1,3,2,"Sorghum",5,,"Kilogram",1,,1,5
"071104010100302","07110400302",7,11,4,1,1,3,2,"Sugar",21,,"Kilogram",1,,1,20
"071104010100302","07110400302",7,11,4,1,1,3,2,"Sweet potato",170,,"Kilogram",1,,1,6
"071104010100302","07110400302",7,11,4,1,1,3,2,"Tea",203,,"Gram",2,,100,10
"071104010100302","07110400302",7,11,4,1,1,3,2,"Teff",1,,"Kilogram",1,,1,15
"071104010100302","07110400302",7,11,4,1,1,3,2,"Tomato",144,,"Kilogram",1,,1,20
"071104010100302","07110400302",7,11,4,1,1,3,2,"Transport on local b",29,,"Pices",10,,1,4
"071104010100302","07110400302",7,11,4,1,1,3,2,"Transport on local b",39,,"Trip",8,,1,184
"071104010100302","07110400302",7,11,4,1,1,3,2,"Wheat",2,,"Kilogram",1,,1,15
"071104088801603","07110401603",7,11,4,8,88,16,3,"Axe (Gejera)",42,,"Pices",10,,1,140
"071104088801603","07110401603",7,11,4,8,88,16,3,"Banana",15,,"Kilogram",1,,1,4
"071104088801603","07110401603",7,11,4,8,88,16,3,"Barley",3,,"Kilogram",1,,1,13
"071104088801603","07110401603",7,11,4,8,88,16,3,"Batteries",28,,"Pices",10,,2,14
"071104088801603","07110401603",7,11,4,8,88,16,3,"Beer",205,,"Gram",2,,330,12
"071104088801603","07110401603",7,11,4,8,88,16,3,"Bicycle",38,,"Other(Specify)",99,,1,30
"071104088801603","07110401603",7,11,4,8,88,16,3,"Boya/Yam",171,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Bula",26,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Bula",260,,"Gram",2,,80,8
"071104088801603","07110401603",7,11,4,8,88,16,3,"Butter/ghee",201,,"Kilogram",1,,1,110
"071104088801603","07110401603",7,11,4,8,88,16,3,"Cassava",172,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Charcoal",30,,"Gram",2,,250,2
"071104088801603","07110401603",7,11,4,8,88,16,3,"Chat/Kat",24,,"Gram",2,,300,20
"071104088801603","07110401603",7,11,4,8,88,16,3,"Cheese",200,,"Gram",2,,1500,20
"071104088801603","07110401603",7,11,4,8,88,16,3,"Chemical fertilizer",33,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Chick pea",8,,"Kilogram",1,,1,40
"071104088801603","07110401603",7,11,4,8,88,16,3,"Cigarettes",37,,"Pack",7,,1,12
"071104088801603","07110401603",7,11,4,8,88,16,3,"Coffee",23,,"Kilogram",1,,1,30
"071104088801603","07110401603",7,11,4,8,88,16,3,"Eggs",20,,"Pices",10,,2,5
"071104088801603","07110401603",7,11,4,8,88,16,3,"Field pea",9,,"Kilogram",1,,1,20
"071104088801603","07110401603",7,11,4,8,88,16,3,"Firewood",31,,"Cubic Centimete",6,,1540,40
"071104088801603","07110401603",7,11,4,8,88,16,3,"Godere",173,,"Kilogram",1,,1,1
"071104088801603","07110401603",7,11,4,8,88,16,3,"Green chili pepper (",141,,"Kilogram",1,,1,6
"071104088801603","07110401603",7,11,4,8,88,16,3,"Greens (kale, cabbag",143,,"Kilogram",1,,1,1
"071104088801603","07110401603",7,11,4,8,88,16,3,"Haricot beans",11,,"Kilogram",1,,1,6
"071104088801603","07110401603",7,11,4,8,88,16,3,"Herbicides/Fungicide",35,,"Littere",4,,1,90
"071104088801603","07110401603",7,11,4,8,88,16,3,"Horsebeans",7,,"Kilogram",1,,1,13
"071104088801603","07110401603",7,11,4,8,88,16,3,"Kerosene",32,,"Littere",4,,1,22
"071104088801603","07110401603",7,11,4,8,88,16,3,"Kocho",17,,"Kilogram",1,,1,3
"071104088801603","07110401603",7,11,4,8,88,16,3,"Laundry soap",250,,"Gram",2,,200,10
"071104088801603","07110401603",7,11,4,8,88,16,3,"Lentils",10,,"Kilogram",1,,1,40
"071104088801603","07110401603",7,11,4,8,88,16,3,"Linseed",13,,"Kilogram",1,,1,20
"071104088801603","07110401603",7,11,4,8,88,16,3,"Maize",4,,"Kilogram",1,,1,5
"071104088801603","07110401603",7,11,4,8,88,16,3,"Matches",27,,"Other(Specify)",99,,1,1
"071104088801603","07110401603",7,11,4,8,88,16,3,"Milk",19,,"Littere",4,,1,10
"071104088801603","07110401603",7,11,4,8,88,16,3,"Millet",6,,"Kilogram",1,,1,6
"071104088801603","07110401603",7,11,4,8,88,16,3,"Mofer and Kember",40,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Mosquito net",36,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Niger seed",12,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Oils (processed)",202,,"Littere",4,,3,77
"071104088801603","07110401603",7,11,4,8,88,16,3,"Onion",14,,"Kilogram",1,,1,10
"071104088801603","07110401603",7,11,4,8,88,16,3,"Orange",151,,"Kilogram",1,,1,4
"071104088801603","07110401603",7,11,4,8,88,16,3,"Other cereals(Specif",60,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Other fruit (SPECIFY",152,,"Kilogram",1,,1,6
"071104088801603","07110401603",7,11,4,8,88,16,3,"Other pulse or nut(S",111,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Other seed (SPECIFY)",131,,"Kilogram",1,,1,20
"071104088801603","07110401603",7,11,4,8,88,16,3,"Other tuber or stem",174,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Other vegetable (SPE",145,,"Kilogram",1,,1,8
"071104088801603","07110401603",7,11,4,8,88,16,3,"Peanut",110,,"Kilogram",1,,1,40
"071104088801603","07110401603",7,11,4,8,88,16,3,"Pesticides/Insectici",34,,"Littere",4,,1,90
"071104088801603","07110401603",7,11,4,8,88,16,3,"Pick Axe (Geso)",43,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Plough (Modern)",45,,,,,,
"071104088801603","07110401603",7,11,4,8,88,16,3,"Plough (Traditional)",44,,"Pices",10,,1,70
"071104088801603","07110401603",7,11,4,8,88,16,3,"Potato",16,,"Kilogram",1,,1,8
"071104088801603","07110401603",7,11,4,8,88,16,3,"Red pepper (berbere)",142,,"Kilogram",1,,1,35
"071104088801603","07110401603",7,11,4,8,88,16,3,"Salt",22,,"Kilogram",1,,1,6
"071104088801603","07110401603",7,11,4,8,88,16,3,"Sickle (Machid)",41,,"Pices",10,,1,90
"071104088801603","07110401603",7,11,4,8,88,16,3,"Soft drink",204,,"Gram",2,,300,10
"071104088801603","07110401603",7,11,4,8,88,16,3,"Sorghum",5,,"Kilogram",1,,1,5
"071104088801603","07110401603",7,11,4,8,88,16,3,"Sugar",21,,"Kilogram",1,,1,20
"071104088801603","07110401603",7,11,4,8,88,16,3,"Sweet potato",170,,"Kilogram",1,,1,6
"071104088801603","07110401603",7,11,4,8,88,16,3,"Tea",203,,"Gram",2,,100,10
"071104088801603","07110401603",7,11,4,8,88,16,3,"Teff",1,,"Kilogram",1,,1,15
"071104088801603","07110401603",7,11,4,8,88,16,3,"Tomato",144,,"Kilogram",1,,1,20
"071104088801603","07110401603",7,11,4,8,88,16,3,"Transport on local b",29,,"Pices",10,,1,4
"071104088801603","07110401603",7,11,4,8,88,16,3,"Transport on local b",39,,"Trip",8,,1,184
"071104088801603","07110401603",7,11,4,8,88,16,3,"Wheat",2,,"Kilogram",1,,1,15
"071105088802003","07110502003",7,11,5,8,88,20,3,"Axe (Gejera)",42,,"Pices",10,,1,120
"071105088802003","07110502003",7,11,5,8,88,20,3,"Banana",15,,"Gram",2,,320,1
"071105088802003","07110502003",7,11,5,8,88,20,3,"Barley",3,,"Gram",2,,450,3
"071105088802003","07110502003",7,11,5,8,88,20,3,"Batteries",28,,"Pices",10,,1,7
"071105088802003","07110502003",7,11,5,8,88,20,3,"Beer",205,,"Littere",4,,0.33,15
"071105088802003","07110502003",7,11,5,8,88,20,3,"Bicycle",38,,,,,,
"071105088802003","07110502003",7,11,5,8,88,20,3,"Boya/Yam",171,,,,,,
