,household_id2_int64,random_data_split_group,poor_npl1
2680,41904088800101019,train,0.0
2681,41904088800101034,train,0.0
2682,41904088800101045,train,1.0
2683,41904088800101050,train,0.0
2684,41904088800101065,test,0.0
2685,41904088800101080,train,0.0
2686,41904088800101095,test,0.0
2687,41904088800101110,train,0.0
2688,41904088800101125,train,0.0
2689,41904088800101140,train,0.0
2690,41908088800704003,train,1.0
2691,41908088800704018,test,0.0
2692,41908088800704033,train,1.0
2693,41908088800704048,train,0.0
2694,41908088800704063,train,0.0
2695,41908088800704078,train,0.0
2696,41908088800704084,test,0.0
2697,41908088800704097,train,0.0
2698,41908088800704112,test,0.0
2699,41908088800704127,train,0.0
2700,41908088800704142,train,0.0
2701,50101088800902002,train,0.0
2702,50101088800902008,train,0.0
2703,50101088800902020,test,0.0
2704,50101088800902027,train,0.0
2705,50101088800902055,test,0.0
2706,50101088800902061,train,0.0
2707,50102010100101004,train,0.0
2708,50102010100101016,train,0.0
2709,50102010100101028,test,1.0
2710,50102010100101040,test,0.0
2711,50102010100101052,train,0.0
2712,50102010100101076,train,0.0
2713,50102010100101100,train,1.0
2714,50102010100101112,train,0.0
2715,50102010100101136,test,0.0
2716,50102088802401004,train,1.0
2717,50102088802401025,test,0.0
2718,50102088802401046,test,1.0
2719,50102088802401069,train,0.0
2720,50102088802401090,train,1.0
2721,50102088802401111,train,0.0
2722,50102088802401133,test,0.0
2723,50102088802401161,train,0.0
2724,50102088802401168,train,1.0
2725,50102088802401191,test,0.0
2726,50102088802401216,train,0.0
2727,50102088802401240,train,0.0
2728,50103088801101002,train,1.0
2729,50103088801101014,test,1.0
2730,50103088801101015,train,0.0
2731,50103088801101027,test,0.0
2732,50103088801101040,train,1.0
2733,50103088801101052,train,0.0
2734,50103088801101089,test,0.0
2735,50103088801101101,train,0.0
2736,50103088801101114,train,1.0
2737,50104088801102002,test,0.0
2738,50104088801102029,train,1.0
2739,50104088801102057,train,0.0
2740,50104088801102088,train,0.0
2741,50104088801102116,train,0.0
2742,50104088801102148,test,0.0
2743,50104088801102152,train,1.0
2744,50104088801102182,train,0.0
2745,50104088801102214,train,0.0
2746,50104088801102226,test,0.0
2747,50104088801102243,train,0.0
2748,50104088801102271,test,0.0
2749,50104088801701001,train,0.0
2750,50104088801701019,test,0.0
2751,50104088801701037,train,1.0
2752,50104088801701055,train,1.0
2753,50104088801701073,test,1.0
2754,50104088801701109,train,1.0
2755,50104088801701128,test,1.0
2756,50104088801701142,train,1.0
2757,50104088801701147,train,0.0
2758,50104088801701169,train,0.0
2759,50104088801701181,test,0.0
2760,50202088800102032,train,0.0
2761,50202088800102051,train,0.0
2762,50202088800102089,test,0.0
2763,50202088800102108,train,0.0
2764,50202088800102127,train,0.0
2765,50202088800102165,train,1.0
2766,50202088800102203,train,0.0
2767,50202088800102222,test,0.0
2768,50202088801001002,test,0.0
2769,50202088801001017,train,0.0
2770,50202088801001032,train,0.0
2771,50202088801001047,train,1.0
2772,50202088801001063,train,0.0
2773,50202088801001078,test,0.0
2774,50202088801001094,train,0.0
2775,50202088801001110,train,0.0
2776,50202088801001125,train,0.0
2777,50202088801001140,test,0.0
2778,50204010100624004,train,0.0
2779,50204010100624012,train,0.0
2780,50204010100624020,test,0.0
2781,50204010100624036,test,0.0
2782,50204010100624052,train,0.0
2783,50204010100624068,train,0.0
2784,50204010100624081,test,0.0
2785,50204010100624092,train,0.0
2786,50204010100624100,train,0.0
2787,50204010100624108,train,0.0
2788,50204010100624116,train,0.0
2789,50204088808901001,train,0.0
2790,50204088808901005,train,0.0
2791,50204088808901011,test,0.0
2792,50204088808901013,test,0.0
2793,50204088808901019,train,0.0
2794,50204088808901025,train,0.0
2795,50204088808901031,test,0.0
2796,50204088808901037,train,0.0
2797,50204088808901043,train,0.0
2798,50204088808901049,train,0.0
2799,50204088808901055,train,0.0
2800,50204088816502002,train,0.0
2801,50204088816502017,train,0.0
2802,50204088816502027,test,0.0
2803,50204088816502032,test,0.0
2804,50204088816502047,train,0.0
2805,50204088816502062,train,0.0
2806,50204088816502077,test,0.0
2807,50204088816502092,train,0.0
2808,50204088816502107,train,0.0
2809,50204088816502122,train,0.0
2810,50204088816502137,train,0.0
2811,50206010100202004,train,0.0
2812,50206010100202012,train,0.0
2813,50206010100202020,train,0.0
2814,50206010100202028,test,0.0
2815,50206010100202044,train,0.0
2816,50206010100202052,train,0.0
2817,50206010100202076,train,0.0
2818,50206010100202108,test,1.0
2819,50206010100202116,test,0.0
2820,50206010100310002,train,1.0
2821,50206010100310010,train,1.0
2822,50206010100310018,test,1.0
2823,50206010100310026,test,0.0
2824,50206010100310034,test,1.0
2825,50206010100310042,train,1.0
2826,50206010100310050,train,0.0
2827,50206010100310058,train,1.0
2828,50206010100310066,train,0.0
2829,50206010100310074,test,1.0
2830,50206010100310082,train,1.0
2831,50206010100310090,train,1.0
2832,50206010100310098,train,1.0
2833,50206010100310114,train,1.0
2834,50206088800901004,train,0.0
2835,50206088800901016,train,0.0
2836,50206088800901022,train,0.0
2837,50206088800901034,test,0.0
2838,50206088800901040,train,0.0
2839,50206088800901058,train,1.0
2840,50206088800901076,train,1.0
2841,50206088800901094,train,0.0
2842,50206088800901112,train,0.0
2843,50206088800901130,test,0.0
2844,50206088800901166,test,1.0
2845,50206088802801003,train,0.0
2846,50206088802801015,train,0.0
2847,50206088802801040,train,0.0
2848,50206088802801053,test,0.0
2849,50206088802801065,train,0.0
2850,50206088802801077,train,0.0
2851,50206088802801090,train,0.0
2852,50206088802801102,test,0.0
2853,50206088802801115,test,1.0
2854,50206088803803002,test,0.0
2855,50206088803803003,train,0.0
2856,50206088803803007,train,0.0
2857,50206088803803009,train,1.0
2858,50206088803803021,train,0.0
2859,50206088803803027,test,0.0
2860,50206088803803033,train,0.0
2861,50206088803803039,train,0.0
2862,50206088803803051,train,0.0
2863,50206088803803057,test,0.0
2864,50207088804801004,train,1.0
2865,50207088804801005,test,1.0
2866,50207088804801041,train,1.0
2867,50207088804801077,train,1.0
2868,50207088804801133,test,0.0
2869,50207088804801151,train,1.0
2870,50207088809201001,test,0.0
2871,50207088809201008,train,0.0
2872,50207088809201009,train,0.0
2873,50207088809201021,train,0.0
2874,50207088809201029,test,0.0
2875,50207088809201036,test,1.0
2876,50207088809201037,train,0.0
2877,50207088809201046,test,0.0
2878,50207088809201052,train,1.0
2879,50207088809201059,train,0.0
2880,50207088809201065,train,0.0
2881,50207088809201075,train,0.0
2882,50901088800907003,train,0.0
2883,50901088800907004,train,0.0
2884,50901088800907010,train,0.0
2885,50901088800907013,test,0.0
2886,50901088800907016,train,0.0
2887,50901088800907022,train,0.0
2888,50901088800907025,train,0.0
2889,50901088800907028,test,0.0
2890,50901088802802002,test,0.0
2891,50901088802802022,train,0.0
2892,50901088802802028,test,0.0
2893,50901088802802034,train,0.0
2894,50901088802802050,train,0.0
2895,50901088802802061,test,0.0
2896,50901088802802079,train,0.0
2897,50901088802802097,test,0.0
2898,50901088802802122,train,0.0
2899,50901088802802127,train,0.0
2900,50901088802802134,train,0.0
2901,50902088801201001,train,0.0
2902,50902088801201003,train,0.0
2903,50902088801201004,train,0.0
2904,50902088801201007,test,0.0
2905,50902088801201010,test,1.0
2906,50902088801201016,train,1.0
2907,50902088801201019,train,0.0
2908,50902088801201022,train,0.0
2909,50902088801201025,test,0.0
2910,50902088801201026,train,0.0
2911,50902088801201028,test,0.0
2912,50903088802001002,train,0.0
2913,50903088802001012,train,1.0
2914,50903088802001014,train,0.0
2915,50903088802001020,test,0.0
2916,50903088802001026,train,0.0
2917,50903088802001032,test,0.0
2918,50903088802001050,train,0.0
2919,50903088802602001,test,0.0
2920,50903088802602003,train,0.0
2921,50903088802602023,train,0.0
2922,50903088802602029,train,0.0
2923,50903088802602041,test,0.0
2924,50903088802602047,train,0.0
2925,50903088802602053,train,0.0
2926,50903088802602054,train,0.0
2927,50903088802602061,test,0.0
2928,50903088803404001,train,0.0
2929,50903088803404007,train,0.0
2930,50903088803404013,test,0.0
2931,50903088803404019,test,1.0
2932,50903088803404023,test,0.0
2933,50903088803404026,train,0.0
2934,50903088803404032,train,0.0
2935,50903088803404037,test,0.0
2936,50903088803404039,train,0.0
2937,50903088803404045,train,0.0
2938,50903088803404051,train,0.0
2939,50903088803404057,train,0.0
2940,50904010100101014,train,0.0
2941,50904010100101035,test,0.0
2942,50904010100101056,train,0.0
2943,50904010100101098,train,1.0
2944,50904010100101140,test,0.0
2945,50904010100101182,train,0.0
2946,50904010100101203,train,0.0
2947,50904010100101224,train,0.0
2948,50904010100101245,test,0.0
2949,50904088800302001,train,0.0
2950,50904088800302004,train,0.0
2951,50904088800302007,train,1.0
2952,50904088800302010,test,0.0
2953,50904088800302014,train,0.0
2954,50904088800302017,test,0.0
2955,50904088800302018,train,1.0
2956,50904088800302021,train,1.0
2957,50904088800302024,train,1.0
2958,50904088800302027,test,1.0
2959,50904088800302030,test,1.0
2960,50904088800302033,train,0.0
2961,60201088800802010,train,1.0
2962,60201088800802042,train,0.0
2963,60201088800802072,train,0.0
2964,60201088800802102,train,0.0
2965,60201088800802119,train,1.0
2966,60201088800802133,train,0.0
2967,60201088800802164,test,0.0
2968,60201088800802194,train,0.0
2969,60201088800802225,test,1.0
2970,60201088800802255,test,0.0
2971,60201088800802285,train,0.0
2972,60204088800402005,train,1.0
2973,60204088800402029,train,0.0
2974,60204088800402053,test,1.0
2975,60204088800402077,train,0.0
2976,60204088800402103,train,0.0
2977,60204088800402127,train,1.0
2978,60204088800402151,train,1.0
2979,60204088800402176,train,0.0
2980,60204088800402200,test,0.0
2981,60204088800402224,train,1.0
2982,60204088800402266,test,0.0
2983,60207088801002001,train,1.0
2984,60207088801002019,test,0.0
2985,60207088801002038,train,0.0
2986,60207088801002041,test,0.0
2987,60207088801002061,train,0.0
2988,60207088801002082,test,0.0
2989,60207088801002101,train,0.0
2990,60207088801002119,train,0.0
2991,60207088801002137,train,1.0
2992,60207088801002156,test,1.0
2993,60207088801002175,test,0.0
2994,60301088800301002,test,0.0
2995,60301088800301021,test,0.0
2996,60301088800301040,train,0.0
2997,60301088800301058,test,0.0
2998,60301088800301076,train,0.0
2999,60301088800301094,train,0.0
3000,60301088800301121,train,0.0
3001,60301088800301140,test,0.0
3002,60301088800301159,train,0.0
3003,60301088800301177,train,0.0
3004,60301088800301216,train,0.0
3005,60301088800301246,train,0.0
3006,60303088804202001,train,1.0
3007,60303088804202007,train,0.0
3008,60303088804202010,train,0.0
3009,60303088804202016,train,1.0
3010,60303088804202019,train,0.0
3011,60303088804202028,test,1.0
3012,60303088804202037,train,0.0
3013,60303088804202046,test,0.0
3014,60303088804202055,train,1.0
3015,60303088804202064,test,0.0
3016,60303088804202073,test,1.0
3017,60303088804202082,train,1.0
3018,60305010100102007,test,0.0
3019,60305010100102024,train,0.0
3020,60305010100102041,train,0.0
3021,60305010100102058,train,1.0
3022,60305010100102075,train,1.0
3023,60305010100102092,train,0.0
3024,60305010100102109,test,0.0
3025,60305010100102126,train,0.0
3026,60305010100102143,train,0.0
3027,60305010100102160,train,0.0
3028,60305010100102177,test,0.0
3029,60305010100102194,test,1.0
3030,60305088803003009,train,0.0
3031,60305088803003031,train,1.0
3032,60305088803003042,test,1.0
3033,60305088803003064,test,1.0
3034,60305088803003075,train,1.0
3035,60305088803003141,test,1.0
3036,60305088803003174,test,0.0
3037,60305088803003207,train,0.0
3038,60305088803003240,train,1.0
3039,60305088803003273,train,0.0
3040,60305088803003306,test,0.0
3041,60402088800801001,train,1.0
3042,60402088800801013,train,1.0
3043,60402088800801025,test,1.0
3044,60402088800801037,test,1.0
3045,60402088800801049,train,1.0
3046,60402088800801058,test,0.0
3047,60402088800801059,train,1.0
3048,60402088800801063,test,1.0
3049,60402088800801075,train,1.0
3050,60402088800801087,train,1.0
3051,60402088800801099,train,1.0
3052,60402088800801111,train,1.0
3053,60405088800203011,train,1.0
3054,60405088800203050,train,0.0
3055,60405088800203089,train,1.0
3056,60405088800203128,test,0.0
3057,60405088800203167,test,1.0
3058,60405088800203206,train,1.0
3059,60405088800203245,test,0.0
3060,60405088800203284,test,1.0
3061,60405088800203323,train,0.0
3062,60405088800203362,train,1.0
3063,60608088800402004,train,0.0
3064,60608088800402022,train,0.0
3065,60608088800402041,train,1.0
3066,60608088800402061,train,0.0
3067,60608088800402079,test,0.0
3068,60608088800402097,train,0.0
3069,60608088800402115,train,0.0
3070,60608088800402133,train,0.0
3071,60608088800402139,test,0.0
3072,60608088800402154,train,1.0
3073,60608088800402172,test,1.0
3074,60608088801401004,train,1.0
3075,60608088801401031,train,1.0
3076,60608088801401058,train,0.0
3077,60608088801401085,train,0.0
3078,60608088801401112,test,1.0
3079,60608088801401139,train,1.0
3080,60608088801401166,train,0.0
3081,60608088801401193,train,0.0
3082,60608088801401220,test,1.0
3083,60608088801401232,test,0.0
3084,60608088801401234,test,0.0
3085,60608088801401252,train,1.0
3086,70103088800404004,train,0.0
3087,70103088800404025,train,0.0
3088,70103088800404046,test,1.0
3089,70103088800404067,train,0.0
3090,70103088800404089,train,1.0
3091,70103088800404110,test,0.0
3092,70103088800404131,train,0.0
3093,70103088800404153,train,0.0
3094,70103088800404175,train,0.0
3095,70103088800404192,train,1.0
3096,70103088800404199,test,1.0
3097,70103088800404211,test,0.0
3098,70105088802502004,test,0.0
3099,70105088802502014,test,0.0
3100,70105088802502019,train,0.0
3101,70105088802502029,test,0.0
3102,70105088802502034,train,0.0
3103,70105088802502049,train,0.0
3104,70105088802502064,train,0.0
3105,70105088802502079,test,0.0
3106,70105088802502094,train,0.0
3107,70105088802502109,train,0.0
3108,70105088802502124,train,0.0
3109,70105088802502139,train,0.0
3110,70108088800701003,test,0.0
3111,70108088800701017,test,0.0
3112,70108088800701024,train,0.0
3113,70108088800701038,test,0.0
3114,70108088800701045,train,0.0
3115,70108088800701067,train,0.0
3116,70108088800701088,train,0.0
3117,70108088800701110,test,0.0
3118,70108088800701131,train,0.0
3119,70108088800701152,train,0.0
3120,70108088800701173,train,0.0
3121,70108088800701194,train,0.0
3122,70110010100102004,train,0.0
3123,70110010100102019,train,0.0
3124,70110010100102034,test,0.0
3125,70110010100102064,test,0.0
3126,70110010100102079,train,0.0
3127,70110010100102094,train,0.0
3128,70110010100102124,train,1.0
3129,70110010100102139,train,0.0
3130,70110010100102169,test,0.0
3131,70111088800401004,test,0.0
3132,70111088800401008,train,0.0
3133,70111088800401019,train,0.0
3134,70111088800401020,train,0.0
3135,70111088800401046,test,0.0
3136,70111088800401062,train,0.0
3137,70111088800401074,test,0.0
3138,70111088800401086,train,0.0
3139,70111088800401098,test,1.0
3140,70111088800401110,train,0.0
3141,70111088800401122,train,0.0
3142,70111088800401134,train,1.0
3143,70112088802605004,test,0.0
3144,70112088802605014,train,0.0
3145,70112088802605019,train,0.0
3146,70112088802605029,train,0.0
3147,70112088802605034,test,0.0
3148,70112088802605049,train,0.0
3149,70112088802605064,test,0.0
3150,70112088802605079,test,1.0
3151,70112088802605094,train,0.0
3152,70112088802605109,train,0.0
3153,70112088802605124,train,0.0
3154,70112088802605139,train,1.0
3155,70115010100108012,train,0.0
3156,70115010100108029,train,0.0
3157,70115010100108063,test,0.0
3158,70115010100108080,test,0.0
3159,70115010100108097,train,0.0
3160,70115010100108131,train,0.0
3161,70115010100108148,test,0.0
3162,70115010100108165,train,0.0
3163,70115010100108182,train,0.0
3164,70115010100108199,test,1.0
3165,70115010100108216,train,0.0
3166,70115010100108233,train,0.0
3167,70202010100105012,test,0.0
3168,70202010100105026,test,0.0
3169,70202010100105040,train,0.0
3170,70202010100105054,test,0.0
3171,70202010100105068,train,0.0
3172,70202010100105082,train,0.0
3173,70202010100105096,train,0.0
3174,70202010100105110,test,0.0
3175,70202010100105124,train,0.0
3176,70202010100105138,train,0.0
3177,70202010100105152,train,0.0
3178,70202010100105166,train,0.0
3179,70202088801001003,test,0.0
3180,70202088801001013,test,0.0
3181,70202088801001018,train,0.0
3182,70202088801001028,test,0.0
3183,70202088801001033,train,0.0
3184,70202088801001048,train,0.0
3185,70202088801001063,train,0.0
3186,70202088801001078,test,0.0
3187,70202088801001093,train,0.0
3188,70202088801001108,train,0.0
3189,70202088801001123,train,0.0
3190,70202088801001138,train,0.0
3191,70205088801302002,train,1.0
3192,70205088801302014,train,1.0
3193,70205088801302020,test,0.0
3194,70205088801302032,train,1.0
3195,70205088801302038,train,0.0
3196,70205088801302056,test,1.0
3197,70205088801302074,train,0.0
3198,70205088801302092,train,1.0
3199,70205088801302110,train,1.0
3200,70205088801302128,train,1.0
3201,70205088801302146,test,0.0
3202,70205088801302164,test,1.0
3203,70207088801001004,test,0.0
3204,70207088801001014,train,0.0
3205,70207088801001019,train,0.0
3206,70207088801001029,train,0.0
3207,70207088801001034,test,1.0
3208,70207088801001049,test,0.0
3209,70207088801001064,train,0.0
3210,70207088801001079,test,0.0
3211,70207088801001094,train,0.0
3212,70207088801001109,train,1.0
3213,70207088801001124,train,0.0
3214,70207088801001139,train,0.0
3215,70210088801401003,test,0.0
3216,70210088801401015,test,1.0
3217,70210088801401021,train,1.0
3218,70210088801401033,train,0.0
3219,70210088801401039,train,0.0
3220,70210088801401057,train,0.0
3221,70210088801401075,test,0.0
3222,70210088801401093,train,0.0
3223,70210088801401111,test,0.0
3224,70210088801401129,train,0.0
3225,70210088801401147,train,0.0
3226,70210088801401165,train,0.0
3227,70211010100311011,train,0.0
3228,70211010100311041,train,0.0
3229,70211010100311056,test,0.0
3230,70211010100311071,test,0.0
3231,70211010100311086,train,0.0
3232,70211010100311116,train,0.0
3233,70211010100311131,test,0.0
3234,70211010100311146,train,0.0
3235,70211010100311176,train,0.0
3236,70211010100311191,train,0.0
3237,70211010100311221,train,0.0
3238,70302088800501001,train,0.0
3239,70302088800501013,train,0.0
3240,70302088800501019,test,0.0
3241,70302088800501031,test,0.0
3242,70302088800501037,train,0.0
3243,70302088800501055,train,0.0
3244,70302088800501073,test,0.0
3245,70302088800501091,test,1.0
3246,70302088800501109,train,0.0
3247,70302088800501127,train,0.0
3248,70302088800501145,train,0.0
3249,70302088800501163,train,0.0
3250,70304088800501004,test,0.0
3251,70304088800501012,train,0.0
3252,70304088800501016,train,0.0
3253,70304088800501024,train,0.0
3254,70304088800501028,test,0.0
3255,70304088800501040,train,1.0
3256,70304088800501052,train,0.0
3257,70304088800501064,train,0.0
3258,70304088800501076,train,0.0
3259,70304088800501088,test,0.0
3260,70304088800501100,train,1.0
3261,70304088800501116,test,1.0
3262,70306088800204004,train,0.0
3263,70306088800204016,test,1.0
3264,70306088800204022,train,0.0
3265,70306088800204034,train,1.0
3266,70306088800204040,train,0.0
3267,70306088800204058,train,1.0
3268,70306088800204076,test,0.0
3269,70306088800204094,train,0.0
3270,70306088800204113,test,1.0
3271,70306088800204131,train,0.0
3272,70306088800204149,train,0.0
3273,70306088800204167,test,0.0
3274,70401088801103020,test,0.0
3275,70401088801103038,train,0.0
3276,70401088801103056,train,0.0
3277,70401088801103074,train,0.0
3278,70401088801103092,train,1.0
3279,70401088801103110,test,0.0
3280,70401088801103128,train,0.0
3281,70401088801103146,test,0.0
3282,70401088801103160,train,0.0
3283,70401088801103161,train,0.0
3284,70401088801103166,train,0.0
3285,70404088800903005,train,1.0
3286,70404088800903017,train,0.0
3287,70404088800903023,train,1.0
3288,70404088800903035,train,0.0
3289,70404088800903041,test,1.0
3290,70404088800903059,train,0.0
3291,70404088800903077,train,0.0
3292,70404088800903095,test,0.0
3293,70404088800903113,train,1.0
3294,70404088800903131,test,0.0
3295,70404088800903149,test,1.0
3296,70404088800903167,train,1.0
3297,70405010100603027,train,0.0
3298,70405010100603059,train,0.0
3299,70405010100603123,test,0.0
3300,70405010100603155,test,0.0
3301,70405010100603187,train,0.0
3302,70405010100603219,train,0.0
3303,70405010100603315,test,0.0
3304,70405010100603347,train,0.0
3305,70405010100603379,train,0.0
3306,70405010100603443,train,0.0
3307,70405010100603475,train,0.0
3308,70406088801903003,train,0.0
3309,70406088801903015,train,1.0
3310,70406088801903021,train,1.0
3311,70406088801903039,train,1.0
3312,70406088801903057,test,0.0
3313,70406088801903093,test,1.0
3314,70406088801903111,train,0.0
3315,70406088801903129,test,1.0
3316,70406088801903147,train,1.0
3317,70406088801903155,train,0.0
3318,70406088801903166,train,1.0
3319,70409088801103004,train,1.0
3320,70409088801103018,test,0.0
3321,70409088801103025,test,1.0
3322,70409088801103039,train,0.0
3323,70409088801103046,train,0.0
3324,70409088801103067,test,0.0
3325,70409088801103088,train,0.0
3326,70409088801103109,train,1.0
3327,70409088801103130,test,0.0
3328,70409088801103151,train,0.0
3329,70409088801103172,train,0.0
3330,70409088801103193,train,1.0
3331,70410010100105009,train,0.0
3332,70410010100105024,train,0.0
3333,70410010100105039,test,1.0
3334,70410010100105054,train,0.0
3335,70410010100105069,test,0.0
3336,70410010100105084,train,0.0
3337,70410010100105099,train,0.0
3338,70410010100105114,train,0.0
3339,70410010100105144,train,1.0
3340,70410010100105174,test,0.0
3341,70412088800908005,train,1.0
3342,70412088800908015,test,0.0
3343,70412088800908020,train,0.0
3344,70412088800908030,test,1.0
3345,70412088800908035,train,1.0
3346,70412088800908050,train,0.0
3347,70412088800908065,train,0.0
3348,70412088800908080,train,0.0
3349,70412088800908095,train,1.0
3350,70412088800908110,train,1.0
3351,70412088800908125,test,0.0
3352,70412088800908140,test,0.0
3353,70417088800202003,test,0.0
3354,70417088800202017,train,0.0
3355,70417088800202024,train,0.0
3356,70417088800202038,test,1.0
3357,70417088800202045,train,0.0
3358,70417088800202066,test,0.0
3359,70417088800202087,train,1.0
3360,70417088800202108,train,0.0
3361,70417088800202129,test,0.0
3362,70417088800202150,train,0.0
3363,70417088800202171,train,0.0
3364,70417088800202192,train,0.0
3365,70501088800907003,train,1.0
3366,70501088800907024,train,1.0
3367,70501088800907066,test,0.0
3368,70501088800907087,test,1.0
3369,70501088800907108,train,1.0
3370,70501088800907129,train,1.0
3371,70501088800907150,train,1.0
3372,70501088800907171,test,1.0
3373,70501088800907192,train,0.0
3374,70502088801705001,test,0.0
3375,70502088801705019,train,0.0
3376,70502088801705031,train,1.0
3377,70502088801705055,train,0.0
3378,70502088801705073,train,0.0
3379,70502088801705091,test,0.0
3380,70502088801705109,train,0.0
3381,70502088801705127,train,0.0
3382,70502088801705145,train,0.0
3383,70502088801705163,test,0.0
3384,70503088802201002,test,0.0
3385,70503088802201016,train,1.0
3386,70503088802201023,train,0.0
3387,70503088802201037,train,0.0
3388,70503088802201044,train,0.0
3389,70503088802201065,test,0.0
3390,70503088802201086,train,1.0
3391,70503088802201107,train,0.0
3392,70503088802201128,train,0.0
3393,70503088802201149,train,0.0
3394,70503088802201170,test,1.0
3395,70503088802201191,test,0.0
3396,70505088800304001,train,0.0
3397,70505088800304013,train,0.0
3398,70505088800304019,test,1.0
3399,70505088800304037,test,0.0
3400,70505088800304055,train,1.0
3401,70505088800304073,train,0.0
3402,70505088800304091,train,0.0
3403,70505088800304105,train,0.0
3404,70505088800304110,train,1.0
3405,70505088800304128,test,0.0
3406,70505088800304146,train,1.0
3407,70505088800304164,test,1.0
3408,70506088801303003,train,0.0
3409,70506088801303009,train,0.0
3410,70506088801303022,train,0.0
3411,70506088801303040,test,0.0
3412,70506088801303061,train,0.0
3413,70506088801303080,train,0.0
3414,70506088801303098,train,0.0
3415,70506088801303117,train,1.0
3416,70506088801303135,train,1.0
3417,70506088801303153,test,0.0
3418,70506088801303171,test,1.0
3419,70601010100207010,train,0.0
3420,70601010100207021,test,0.0
3421,70601010100207032,train,0.0
3422,70601010100207043,test,0.0
3423,70601010100207054,train,0.0
3424,70601010100207065,train,0.0
3425,70601010100207076,train,0.0
3426,70601010100207087,train,0.0
3427,70601010100207098,test,0.0
3428,70601010100207109,train,0.0
3429,70601010100207120,train,0.0
3430,70601010100207131,test,0.0
3431,70601010100207142,test,0.0
3432,70601010100207153,train,0.0
3433,70601010100207164,train,0.0
3434,70602088801501003,train,1.0
3435,70602088801501015,train,1.0
3436,70602088801501021,train,1.0
3437,70602088801501033,test,0.0
3438,70602088801501039,test,1.0
3439,70602088801501057,train,1.0
3440,70602088801501075,train,0.0
3441,70602088801501093,train,1.0
3442,70602088801501111,train,0.0
3443,70602088801501129,train,1.0
3444,70602088801501147,test,1.0
3445,70602088801501165,test,0.0
3446,70603010100103018,train,1.0
3447,70603010100103070,test,0.0
3448,70603010100103096,train,0.0
3449,70603010100103122,test,0.0
3450,70603010100103148,train,0.0
3451,70603010100103226,train,0.0
3452,70603010100103252,test,0.0
3453,70603010100103278,test,0.0
3454,70603010100103304,test,0.0
3455,70605088800601003,train,1.0
3456,70605088800601015,test,1.0
3457,70605088800601021,train,0.0
3458,70605088800601039,train,1.0
3459,70605088800601057,train,0.0
3460,70605088800601075,train,0.0
3461,70605088800601093,test,0.0
3462,70605088800601111,test,0.0
3463,70605088800601129,train,1.0
3464,70605088800601147,train,0.0
3465,70605088800601165,train,0.0
3466,70607088800601003,test,0.0
3467,70607088800601013,train,1.0
3468,70607088800601018,train,0.0
3469,70607088800601028,train,0.0
3470,70607088800601033,train,0.0
3471,70607088800601048,train,1.0
3472,70607088800601063,test,0.0
3473,70607088800601078,test,1.0
3474,70607088800601093,train,0.0
3475,70607088800601108,train,0.0
3476,70607088800601123,train,0.0
3477,70607088800601138,test,0.0
3478,70610088800902004,train,1.0
3479,70610088800902016,train,1.0
3480,70610088800902022,test,1.0
3481,70610088800902034,train,1.0
3482,70610088800902040,train,0.0
3483,70610088800902058,test,1.0
3484,70610088800902076,train,0.0
3485,70610088800902094,train,0.0
3486,70610088800902112,train,1.0
3487,70610088800902130,train,0.0
3488,70610088800902148,test,0.0
3489,70610088800902166,test,0.0
3490,70613010100335016,test,0.0
3491,70613010100335042,train,1.0
3492,70613010100335068,test,0.0
3493,70613010100335094,train,0.0
3494,70613010100335120,test,0.0
3495,70613010100335172,train,0.0
3496,70613010100335198,train,0.0
3497,70613010100335224,train,0.0
3498,70613010100335250,test,0.0
3499,70613010100335276,train,0.0
3500,70613010100335302,train,0.0
3501,70613010100335328,train,0.0
3502,70613010100335380,train,0.0
3503,70702088802904001,train,0.0
3504,70702088802904022,test,1.0
3505,70702088802904032,test,0.0
3506,70702088802904045,train,1.0
3507,70702088802904066,test,0.0
3508,70702088802904087,train,1.0
3509,70702088802904108,train,0.0
3510,70702088802904129,train,1.0
3511,70702088802904150,train,0.0
3512,70702088802904171,train,0.0
3513,70702088802904192,test,1.0
3514,70702088802904231,test,0.0
3515,70703088802101002,test,1.0
3516,70703088802101010,train,0.0
3517,70703088802101014,train,1.0
3518,70703088802101022,test,0.0
3519,70703088802101026,train,1.0
3520,70703088802101038,train,1.0
3521,70703088802101050,train,0.0
3522,70703088802101062,test,1.0
3523,70703088802101074,test,1.0
3524,70703088802101086,train,1.0
3525,70703088802101098,train,1.0
3526,70703088802101110,train,0.0
3527,70706010100103017,test,0.0
3528,70706010100103032,train,0.0
3529,70706010100103057,train,0.0
3530,70706010100103082,train,1.0
3531,70706010100103095,test,1.0
3532,70706010100103119,train,1.0
3533,70706010100103133,test,0.0
3534,70706010100103145,test,0.0
3535,70801088800401001,train,0.0
3536,70801088800401022,train,0.0
3537,70801088800401043,test,0.0
3538,70801088800401064,test,0.0
3539,70801088800401085,train,0.0
3540,70801088800401106,train,0.0
3541,70801088800401127,test,0.0
3542,70801088800401148,train,0.0
3543,70801088800401149,train,0.0
3544,70801088800401175,train,0.0
3545,70801088800401196,train,0.0
3546,70803088800206002,test,0.0
3547,70803088800206008,train,0.0
3548,70803088800206028,train,0.0
3549,70803088800206049,train,0.0
3550,70803088800206067,test,0.0
3551,70803088800206085,train,0.0
3552,70803088800206090,train,1.0
